tweetID,positiveScore,neutralScore,negativeScore,sentimentType,location,keyword,unigram,tweet
598519903,0.003213513,0.318137748,0.67864874,negative,Johor Bahru,sedih,"'pernah', 'dengar', 'tak', 'bila', 'kita', 'makan', 'coklat', 'dapat', 'kurangkan', 'rasa', 'stress', 'dalam', 'diri', 'kita', '?', 'bila', 'sedih', 'cari', 'coklat', 'bila', 'moody', 'terbayangkan', 'coklat', 'tak', 'kiralah', 'coklat', 'dalam', 'jenis', 'macam', 'mana', 'pun', 'samada', 'coklat', 'bar'",pernah dengar tak bila kita makan coklat dapat kurangkan rasa stress dalam diri kita? bila sedih cari coklat bila moody terbayangkan coklat tak kiralah coklat dalam jenis macam mana pun samada coklat bar
1067415775,0.001093821,0.108288236,0.890617944,negative,Johor Bahru,sedih,"tengok', 'org', 'lain', 'kene', 'cut', 'gaji', 'mcm2', 'dugaan', 'last2', 'kena', 'kt', 'diri', 'sndri', 'kena', 'paksa', 'amek', 'al', 'sedih', 'sape', 'xde', 'al', 'kne', 'unpaid', 'sampai', 'la', 'everything', 'okay'",tengok org lain kene cut gaji mcm2 dugaan last2 kena kt diri sndri kena paksa amek al sedih sape xde al kne unpaid sampai la everything okay
1.19E+18,0.001561553,0.154593754,0.843844693,negative,Johor Bahru,muram,"'kadangkadang', 'kita', 'mewujudkan', 'rasa', 'sakit', 'hati', 'dalam', 'diri', 'kita', 'melalui', 'jangkaan', 'kita', 'kadang', 'itulah', 'penyebab', 'hati', 'jadi', 'muram'",kadangkadang kita mewujudkan rasa sakit hati dalam diri kita melalui jangkaan kita kadang itulah penyebab hati jadi muram
195690494,0.002745452,0.271799733,0.725454815,negative,Johor Bahru,marah,"'okay', 'saya', 'lega', 'bercakap', 'jujur', 'dgn', 'mak', 'saya', 'bahawa', 'saya', 'shopping', 'sekiannya', 'dia', 'gelak', 'je', 'mampu', 'nak', 'marah', 'pun', 'bukan', 'dapat', 'duit', 'pun', 'sorry', 'maderrr', 'saya', 'stress', 'la', 'buat', 'fyp', 'insyaallah', 'settle', 'fyp', 'ni', 'confirm', 'siuman', 'nafsu', 'serakah', 'tu', 'saya', 'jarang', 'shopping', 'untuk', 'diri', 'sendiri'",okay saya lega bercakap jujur dgn mak saya bahawa saya shopping sekiannya dia gelak je mampu nak marah pun bukan dapat duit pun sorry maderrr saya stress la buat fyp insyaallah settle fyp ni confirm siuman nafsu serakah tu saya jarang shopping untuk diri sendiri
955037196,0.002826726,0.279845825,0.71732745,negative,Johor Bahru,bunuh diri,"mrizzulad', 'tu', 'ah', 'tu', 'gg', 'dah', 'viral', 'boleh', 'dah', 'bunuh diri'",mrizzulad tu ah tu gg dah viral boleh dah bunuh diri
555967589,0.000943976,0.093453601,0.905602423,negative,Johor Bahru,sedih,"'tiap', 'kali', 'macam', 'nie', 'mesti', 'rasa', 'sedih', 'sangat', 'rasa', 'macam', 'diri', 'tu', 'memang', 'dah', 'tak', 'layak', 'sangat', 'dah', 'tak', 'ada', 'peluang', 'tapi', 'tetap', 'nak', 'teruskan', 'nak', 'tunggu', 'aturan', 'allah', 'tak', 'pernah', 'salah', 'meskipon', 'kau', 'terpaksa', 'rasa', 'sakit'",tiap kali macam nie mesti rasa sedih sangat rasa macam diri tu memang dah tak layak sangat dah tak ada peluang tapi tetap nak teruskan nak tunggu aturan allah tak pernah salah meskipon kau terpaksa rasa sakit
965976848,0.000731362,0.072404799,0.92686384,negative,Johor Bahru,kecewa,"'kecewa', 'dengan', 'diri', 'sendiri', 'bila', 'org', 'sekeliling', 'masih', 'nampak', 'kau', 'teruk'",kecewa dengan diri sendiri bila org sekeliling masih nampak kau teruk
99484506,0.489603229,0.505292804,0.005103968,neutral,Johor Bahru,#KitaJagaKita,"terapikan', 'diri', 'jap', 'normabaharu', 'kitajagakita', 'staysafe', 'stayhealthy', 'kedai', 'gunting', 'rambut', 'mravi'",terapikan diri jap normabaharu kitajagakita staysafe stayhealthy  kedai gunting rambut mravi 
399107472,0.009491501,0.939658553,0.050849947,neutral,Johor Bahru,sedih,"'hzqhssn', 'aku', 'tak', 'suka', 'nmpk', 'org', 'sedih', 'so', 'aku', 'terbalikkan', 'diri', 'fikir', 'nmpk', 'drg', 'mcm', 'senyum', 'gitew'",hzqhssn aku tak suka nmpk org sedih so aku terbalikkan diri fikir nmpk drg mcm senyum gitew
1919705046,0.000282307,0.027948387,0.971769306,negative,Johor Bahru,bunuh diri,"tak', 'semua', 'baju', 'bundle', 'itu', 'berhantu', 'yang', 'berhantu', 'tu', 'biasa', 'mati', 'dibunuh', 'bunuh diri', 'eksiden'",tak semua baju bundle itu berhantu yang berhantu tu biasa mati dibunuh bunuh diri eksiden
636403818,0.000844377,0.083593298,0.915562325,negative,Johor Bahru,sedih,"'bila', 'diingat', 'balik', 'aku', 'sedih', 'gila', 'bila', 'kau', 'gunakan', 'aku', 'demi', 'kepentingan', 'kau', 'sendiri', 'salah', 'aku', 'juga', 'sbb', 'terlalu', 'percaya', 'sampai', 'hati', 'sendiri', 'terabai', 'aku', 'terkapai2', 'sendiri', 'nak', 'kuatkan', 'diri', 'balik', 'orang', 'tgk', 'aku', 'happy', 'tapi', 'hati', 'hancur', 'ni', 'tuhan', 'je', 'tahu'",bila diingat balik aku sedih gila bila kau gunakan aku demi kepentingan kau sendiri salah aku juga sbb terlalu percaya sampai hati sendiri terabai aku terkapai2 sendiri nak kuatkan diri balik orang tgk aku happy tapi hati hancur ni tuhan je tahu
7.53E+17,0.003740653,0.370324642,0.625934705,negative,Johor Bahru,sedih,"'kebahagiaan', 'diri', 'kau', 'kena', 'cari', 'sendiri', 'tak', 'ada', 'siapa', 'pun', 'kisah', 'tentang', 'diri', 'kau', 'apatah', 'lagi', 'bila', 'kau', 'sedih', 'mengharapkan', 'orang', 'faham', 'kau', 'jangan', 'trus', 'me', 'kau', 'yang', 'rasa', 'sakit', 'nanti', 'stay', 'strong'",kebahagiaan diri kau kena cari sendiri tak ada siapa pun kisah tentang diri kau apatah lagi bila kau sedih mengharapkan orang faham kau jangan trus me kau yang rasa sakit nanti stay strong
937464036,0.003649171,0.361267952,0.635082877,negative,Johor Bahru,bunuh diri,"narugissu', 'eh', 'tak', 'la', 'tu', 'teddy', 'bear', 'je', 'tergantung', 'mcm', 'bunuh diri'",narugissu eh tak la tu teddy bear je tergantung mcm bunuh diri
2206639022,0.000190352,0.018844882,0.980964766,negative,Johor Bahru,marah,"'semua', 'yg', 'mak', 'aku', 'kata', 'aku', 'menjawab', 'pastu', 'dia', 'marah', 'sbb', 'aku', 'menjawab', 'pastu', 'aku', 'cakap', 'la', 'hbistu', 'bnde', 'tu', 'salah', 'bukan', 'aku', 'yg', 'buat', 'tapi', 'salahkan', 'aku', 'ye', 'aku', 'menjawab', 'pastu', 'dia', 'kata', 'cuba', 'diam', 'je', 'mana', 'mungkin', 'kene', 'tuduh', 'buat', 'salah', 'aku', 'tak', 'defend', 'diri'",semua yg mak aku kata aku menjawab pastu dia marah sbb aku menjawab pastu aku cakap la hbistu bnde tu salah bukan aku yg buat tapi salahkan aku ye aku menjawab pastu dia kata cuba diam je mana mungkin kene tuduh buat salah aku tak defend diri
2206639022,0.003112305,0.308118221,0.688769474,negative,Johor Bahru,bunuh diri,"myseramedusa', 'eeeeeee', 'nape', 'meow', 'main', 'kat', 'jalan', 'dah', 'lah', 'kucing', 'aku', 'buat', 'cobaan', 'bunuh diri', '\xad', 'dia', 'tanak', 'jadi', 'anak', 'aku', 'dh', 'keeeeee'",myseramedusa eeeeeee nape meow main kat jalan­ dah lah kucing aku buat cobaan bunuh diri dia tanak jadi anak aku dh keeeeee
1.06E+18,0.013982327,0.976157496,0.009860177,neutral,Johor Bahru,sedih,"melabel', 'dan', 'menekan', 'keluar', 'dihina', 'di', 'dalam', 'dicacimereka', 'juga', 'ada', 'maruah', 'diri', 'perlu', 'dijaga', 'selain', 'dari', 'prinsip', 'dan', 'idealisma', 'yang', 'di', 'dokong', 'saya', 'sedih', 'dengan', 'pengumuman', 'yb', '@', 'drdaroyahalwi', 'tapi', 'menghormati', 'dan', 'paham', 'situasi', 'ini', 'slamat', 'maju', 'bersama', 'akukeadilan'",melabel dan menekan keluar dihina di dalam dicacimereka juga ada maruah diri perlu dijaga selain dari prinsip dan idealisma yang di dokong saya sedih dengan pengumuman yb drdaroyahalwi tapi menghormati dan paham situasi ini slamat maju bersama aku keadilan
9.59E+17,0.00658271,0.651688312,0.341728978,neutral,Johor Bahru,sedih,"'sedih', 'dengan', 'diri', 'sendiri', 'i', 'dont', 'know', 'how', 'to', 'explain', 'i', 'did', 'my', 'best', 'but', 'still', 'not', 'good', 'enough', 'how', 'i', 'wish', 'i', 'can', 'delete', 'this', 'pain', ""i'm"", 'tired'",sedih dengan diri sendiri i dont know how to explain i did my best but still not good enough how i wish i can delete this pain i'm tired
2171911296,0.002147321,0.212584814,0.785267865,negative,Johor Bahru,marah,"'baju', 'berbeg2', 'lepas', 'tu', 'tak', 'tahu', 'nak', 'pakai', 'baju', 'apa', 'haiihhh', 'marah', 'dgn', 'diri', 'sendiri', 'tau'",baju berbeg2 lepas tu tak tahu nak pakai baju apa haiihhh marah dgn diri sendiri tau
2889902286,0.001423245,0.140901242,0.857675513,negative,Johor Bahru,kecewa,"'belum', 'belum', 'dah', 'kecewa', 'dgn', 'diri', 'sendiri', 'bengong', 'bangun', 'la', 'oii'",belum belum dah kecewa dgn diri sendiri bengong bangun la oii
429058233,0.000131731,0.013041321,0.986826949,negative,Johor Bahru,bunuh diri,"'ibcig', 'apa', 'yang', 'susah', 'sangat', 'kalau', 'kau', 'tengok', 'dari', 'tong', 'sampah', 'yang', 'penuh', 'tak', 'terbuang', 'bekas', 'ashtray', 'pun', 'penuh', 'kau', 'dah', 'boleh', 'agak', 'dia', 'mengalami', 'depression', 'stress', 'so', 'ia', 'diklasifikasikan', 'sebagai', 'bunuh', 'diri', 'takde', 'kanun', 'keseksaan', 'dalam', 'kes', 'ni'",ibcig apa yang susah sangat kalau kau tengok dari tong sampah yang penuh tak terbuang bekas ashtray pun penuh kau dah boleh agak dia mengalami depression  stress so ia diklasifikasikan sebagai bunuh diri takde kanun keseksaan dalam kes ni
1025810876,0.002881119,0.285230813,0.711888067,negative,Johor Bahru,bunuh diri,"my', 'relationship', 'with', 'my', 'mom', 'sangat', 'terganggu', 'ye', 'lepas', 'tu', 'maybe', 'she', 'still', ""can't"", 'accept', 'who', 'i', 'am', 'maybe', 'lah', 'mental', 'aku', 'terganggu', 'teruk', 'self', 'harming', 'suicidal', 'thoughts', 'and', 'aku', 'sampai', 'mimpi', 'aku', 'bunuh', 'diri', 'ye', 'until', 'now', 'my', 'mom', 'keep', 'going', 'said', 'taubat', 'to', 'me'",my relationship with my mom sangat terganggu ye lepas tu  maybe she still can't accept who i am maybe lah mental aku terganggu teruk self harming suicidal thoughts and aku sampai mimpi aku bunuh diri ye until now my mom keep going said taubat to me
1021625328,0.001186051,0.117419032,0.881394917,negative,Johor Bahru,bunuh diri,"'ibcig', 'tkkn', 'lah', 'bunuh', 'diri', 'tapi', 'tgn', 'still', 'pegang', 'pistol'",ibcig tkkn lah bunuh diri tapi tgn still pegang pistol
2423772914,0.001665667,0.164901062,0.83343327,negative,Johor Bahru,marah,"'yeolahv', 'aah', 'betul', 'juga', 'cuma', 'pergerakan', 'jadi', 'lambatndan', 'emosi', 'tu', 'hahaha', 'semuanya', 'salah', 'pastu', 'marah', 'diri', 'sendiri', 'tapi', 'kalau', 'nk', 'buat', 'kerja', 'tu', 'tak', 'tahu', 'la', 'dari', 'mana', 'dtg', 'nya', 'kekuatan', 'perempuan', 'ni'",yeolahv aah betul juga cuma pergerakan jadi lambatndan emosi tu hahaha semuanya salah pastu marah diri sendiri tapi kalau nk buat kerja tu tak tahu la dari mana dtg nya kekuatan perempuan ni
1.22E+18,0.000502981,0.04979512,0.949701899,negative,Johor Bahru,marah,"'orang', 'yang', 'kuat', 'bukan', 'orang', 'yang', 'menang', 'dalam', 'peperangan', 'tapi', 'orang', 'yang', 'dapat', 'menguasai', 'diri', 'dia', 'bila', 'dia', 'tengah', 'marah'",orang yang kuat bukan orang yang menang dalam peperangan tapi orang yang dapat menguasai diri dia bila dia tengah marah
7.66E+17,0.005937826,0.587844811,0.406217362,neutral,Johor Bahru,bunuh diri,"'batrisyiaamira9', 'puterinbilah', 'siapa', 'je', 'nak', 'layan', 'kau', 'xau', 'put', 'pun', 'dah', 'penat', 'bunuh', 'diri', 'je', 'laa'",batrisyiaamira9 puterinbilah siapa je nak layan kau xau put pun dah penat bunuh diri je laa
7.09E+17,0.000639804,0.06334059,0.936019606,negative,Johor Bahru,sedih,"'dah', 'la', 'jangan', 'menangis', 'dan', 'sedih', 'ada', 'sebab', 'kenapa', 'ditakdirkan', 'macam', 'tu', 'mungkin', 'satu', 'signal', 'petanda', 'dari', 'tuhan', 'yang', 'mulai', 'sekarang', 'kau', 'perlu', 'bahagiakan', 'diri', 'sendiri', 'daripada', 'duk', 'mengharap', 'kebahagiaan', 'daripada', 'orang', 'lain', 'dah', 'dah', 'jangan', 'nangis', 'lagi'",dah la jangan menangis dan sedih ada sebab kenapa ditakdirkan macam tu mungkin satu signal  petanda dari tuhan yang mulai sekarang kau perlu bahagiakan diri sendiri daripada duk mengharap kebahagiaan daripada orang lain dah dah jangan nangis lagi
636403818,0.002485782,0.246092433,0.751421785,negative,Johor Bahru,sedih,"'lagi', 'sedih', 'sbb', 'dia', 'rasa', 'diri', 'dia', 'je', 'betul', 'screenshot', 'pastu', 'post', 'kt', 'ig', 'dia', 'modal', 'yang', 'sama', 'je', 'ops', 'hehe'",lagi sedih sbb dia rasa diri dia je betul screenshot pastu post kt ig dia modal yang sama je ops hehe
1.10E+18,0.000982147,0.097232591,0.901785261,negative,Johor Bahru,marah,"'nukilansangseroja', 'jangan', 'disbbkn', 'kau', 'malu', 'bertanya', 'kau', 'biarkan', 'diri', 'kau', 'dalam', 'kebodohan', 'dan', 'terus', 'hidup', 'dalam', 'kebodohan', 'lepastu', 'org', 'panggil', 'kau', 'bodoh', 'kau', 'marah'",nukilansangseroja jangan disbbkn kau malu bertanya kau biarkan diri kau dalam kebodohan dan terus hidup dalam kebodohan lepastu org panggil kau bodoh kau marah
4834342153,0.002519888,0.249468914,0.748011198,negative,Johor Bahru,marah,"'tu', 'la', 'nak', 'marah', 'org', 'lain', 'pon', 'nanti', 'diri', 'sendiri', 'keluar', 'jugak', 'senang', 'kata', 'jaga', 'diri', 'masing2', 'kot'",tu la nak marah org lain pon nanti diri sendiri keluar jugak senang kata jaga diri masing2 kot
195690494,0.002031051,0.201074021,0.796894928,negative,Johor Bahru,marah,"'kalau', 'in', 'convo', 'aku', 'menghilang', 'sama', 'ada', 'aku', 'tengah', 'menahan', 'diri', 'untuk', 'marah', 'atau', 'tidurrr', 'tp', 'tidur', 'tu', 'jarang', 'la', 'ya'",kalau in convo aku menghilang sama ada aku tengah menahan diri untuk marah atau tidurrr tp tidur tu jarang la ya
483200183,0.008052166,0.797164476,0.194783358,neutral,Johor Bahru,sedih,"'hari', 'raya', 'pertama', 'tahun', 'ni', 'berlalu', 'dengan', 'productive', 'untuk', 'aku', 'untuk', 'mengelak', 'rasa', 'sedih', 'yang', 'berpanjangan', 'aku', 'rajinkan', 'diri', 'untuk', 'writing', 'paper', 'for', 'conference', 'hampir', 'siap', 'esok', 'tinggal', 'sambung', 'bahagian', 'analysis', 'je'",hari raya pertama tahun ni berlalu dengan productive untuk aku untuk mengelak rasa sedih yang berpanjangan aku rajinkan diri untuk writing paper for conference hampir siap esok tinggal sambung bahagian analysis je
7.07E+17,0.003369368,0.333567461,0.663063171,negative,Johor Bahru,sedih,"'lalu', 'aku', 'memilih', 'untuk', 'tidur', 'dan', 'diamkan', 'diri', 'pedih', 'dan', 'sedih', 'combo', '46'",lalu aku memilih untuk tidur dan diamkan diri pedih dan sedih combo 46
587442794,0.450949147,0.543560344,0.005490509,neutral,Johor Bahru,sedih,"'subuh', 'gini', 'dengar', 'takbir', 'raya', 'ya', 'allah', 'sejujurnya', 'sedih', 'diri', 'ni', 'tinggalkan', 'ramadan', 'kali', 'ni', 'idk', 'why', 'but', 'im', 'so', 'happy', 'cause', 'i', 'did', 'something', 'good', 'pada', 'bulan', 'ramadan', 'ni', 'semoga', 'doadoaku', 'dimakbulkan', 'dan', 'semoga', 'berjumpa', 'lagi', 'ramadan', 'seterusnya'",subuh gini dengar takbir raya ya allah sejujurnya sedih diri ni tinggalkan ramadan kali ni idk why but im so happy cause i did something good pada bulan ramadan ni semoga doadoaku dimakbulkan dan semoga berjumpa lagi ramadan seterusnya
1.14E+18,0.003456084,0.342152365,0.65439155,negative,Johor Bahru,sedih,"'it', 'was', 'like', 'apa', 'yg', 'kau', 'nak', 'tpi', 'tak', 'dpt', 'and', 'rasa', 'mcm', 'nk', 'ngamuk', 'and', 'end', 'up', 'sedih', 'dgn', 'diri', 'sendiri', 'tiber', 'tiber'",it was like apa yg kau nak tpi tak dpt and rasa mcm nk ngamuk and end up sedih dgn diri sendiri tiber tiber
163316501,0.000527536,0.052226042,0.947246423,negative,Johor Bahru,sedih,"'aku', 'sedih', 'down', 'kat', 'diri', 'sendiri', 'pujuk', 'diri', 'sendiri', 'allah', 'ada', 'lagi', 'teman', 'aku', 'then', 'aku', 'ok', 'dah', 'boleh', 'senyum'",aku sedih down kat diri sendiri pujuk diri sendiri allah ada lagi teman aku then aku ok dah boleh senyum
2588973312,0.000930819,0.092151121,0.906918059,negative,Johor Bahru,bunuh diri,"'masa', 'duduk', 'kat', 'tepi', 'pantai', 'tu', 'la', 'start', 'really', 'deep', 'conversation', 'aku', 'cerita', 'hal', 'aku', 'dia', 'cerita', 'hal', 'dia', 'sampai', 'dia', 'rasa', 'nak', 'bunuh', 'diri', 'time', 'tu', 'sedih', 'punya', 'pasal', 'best', 'part', 'pasal', 'aku', 'is', 'aku', 'berjaya', 'buang', 'cincin', 'tunang', 'aku', 'kat', 'pulau', 'tu', 'atas', 'motivate', 'dari', 'dia'",masa duduk kat tepi pantai tu la start really deep conversation aku cerita hal aku dia cerita hal dia sampai dia rasa nak bunuh diri time tu sedih punya pasal best part pasal aku is aku berjaya buang cincin tunang aku kat pulau tu atas motivate dari dia
449686978,0.001025673,0.10154167,0.897432656,negative,Johor Bahru,bunuh diri,"'maigolleri', 'aku', 'bunuh', 'diri', 'siot', 'kalau', 'benda', 'ni', 'jadi'",maigolleri aku bunuh diri siot kalau benda ni jadi
1.14E+18,0.000110722,0.010961448,0.988927831,negative,Johor Bahru,marah,"'jadi', 'perempuan', 'mmg', 'emosi', 'kan', '?', 'sikit2', 'nak', 'nangis', 'sikit2', 'nak', 'marah', 'sampai', 'satu', 'tahap', 'penat', 'dgn', 'diri', 'sendiri'",jadi perempuan mmg emosi kan? sikit2 nak nangis sikit2 nak marah sampai satu tahap penat dgn diri sendiri
1.21E+18,0.003410204,0.337610207,0.658979589,negative,Johor Bahru,marah,"'ffashz', 'tak', 'marah', 'pon', 'just', 'bgtahu', 'yg', 'laki', 'pon', 'kdng2', 'insecure', 'dgn', 'diri', 'sndiri', 'jgk', 'yg', 'bnyk', 'kali', 'usha', 'bnyk', 'kali', 'kena', 'reject', 'ingt', 'dia', 'nk', 'usha', 'pompuan', 'lain', 'lagi', 'ke', '?', 'mmg', 'dia', 'fcus', 'diri', 'sndiri', 'jela', 'smpai', 'la', 'jodoh', 'dtg'",ffashz tak marah pon just bgtahu yg laki pon kdng2 insecure dgn diri sndiri jgk yg bnyk kali usha bnyk kali kena reject ingt dia nk usha pompuan lain lagi ke? mmg dia fcus diri sndiri jela smpai la jodoh dtg
950064062,0.005183509,0.513167343,0.481649149,neutral,Johor Bahru,bunuh diri,"'tunjuk', 'video', 'scene', 'sunwoo', 'bunuh', 'diri', 'dengan', 'taeoh', 'lempang', 'anak', 'dia', 'dekat', 'mak', 'aku', 'pastu', 'dik', 'lagi', 'lagi', 'pastuu', 'jadi', 'apa', 'aaaaaa', 'cepat', 'la', 'lagi', 'lagi', 'tengok', 'la', 'full', 'episode', 'mak', 'ahhahahahahhaha', 'aduh', 'nak', 'kena', 'tengok', 'full', 'la', 'ni', 'hm'",tunjuk video scene sunwoo bunuh diri dengan taeoh lempang anak dia dekat mak aku pastu dik lagi lagi pastuu jadi apa aaaaaa cepat la lagi lagi tengok la full episode mak ahhahahahahhaha aduh nak kena tengok full la ni hm
7.15E+17,0.001482694,0.146786683,0.851730624,negative,Johor Bahru,marah,"'benda', 'kalau', 'kau', 'tak', 'buat', 'org', 'tak', 'sebut', 'kalau', 'kau', 'tak', 'cari', 'psl', 'org', 'tak', 'marah', 'sentiasa', 'rasa', 'diri', 'betul', 'tapi', 'bila', 'ada', 'masalah', 'cari', 'org', 'juga', 'dasar', 'selfish'",benda kalau kau tak buat org tak sebut kalau kau tak cari psl org tak marah sentiasa rasa diri betul tapi bila ada masalah cari org juga dasar selfish
281970260,0.005259117,0.520652632,0.474088251,neutral,Johor Bahru,bunuh diri,"'actually', 'aku', 'da', 'tau', 'ending', 'world', 'of', 'married', 'couple', 'nanti', 'da', 'kyung', 'tglkan', 'tae', 'oh', 'tae', 'oh', 'da', 'tkde', 'apa', 'n', 'merayu', 'kt', 'dr', 'ji', 'pastu', 'tae', 'oh', 'mcm', 'nk', 'bunuh', 'diri', 'tp', 'tk', 'jd', 'last2', 'anak', 'die', 'pergi', 'dr', 'mk', 'bpk', 'die', 'sbb', 'tk', 'thn', 'ngn', 'krisis', 'mk', 'pk', 'die', 'the', 'end'",actually aku da tau ending world of married couple nanti da kyung tglkan tae oh tae oh da tkde apa n merayu kt dr ji pastu tae oh mcm nk bunuh diri tp tk jd last2 anak die pergi dr mk bpk die sbb tk thn ngn krisis mk pk die the end
453898572,0.001815601,0.179744459,0.81843994,negative,Johor Bahru,sedih,"'yang', 'sedih', 'sangat', 'tak', 'balik', 'beraya', 'ni', 'gedik', 'gila', 'kalau', 'kata', 'diri', 'tu', 'dah', 'matang', 'buat', 'apa', 'nak', 'sedih', 'tak', 'dapat', 'beraya', 'aku', 'lagi', 'seronok', 'tak', 'jumpa', 'pakcik', 'makcik', 'aku'",yang sedih sangat tak balik beraya ni gedik gila kalau kata diri tu dah matang buat apa nak sedih tak dapat beraya aku lagi seronok tak jumpa pakcik makcik aku
1.11E+18,0.001378138,0.136435704,0.862186158,negative,Johor Bahru,#KitaJagaKita,"'sayang', 'tak', 'usah', 'kau', 'pergi', 'jauh', 'dari', 'diri', 'ini', 'jika', 'kau', 'mahu', 'aku', 'sanggup', 'rebah', 'melutut', 'merayu', 'pkpb', 'malam', '14', 'ramadan', 'kitajagakita', 'stopcovid19'",sayang tak usah kau pergi jauh dari diri ini jika kau mahu aku sanggup rebah melutut merayu pkpb malam 14 ramadan kitajagakita stopcovid19 
1707125532,0.000786614,0.077874782,0.921338605,negative,Johor Bahru,bunuh diri,"mlm', 'tadi', 'bini', 'aku', 'bagi', 'soalan', 'cepu', 'cemas', 'soalan', 'berbunyi', 'aritu', 'abang', 'kate', 'takdir', 'kite', 'allah', 'dah', 'aturkantu', 'rahsia', 'dia', 'kanso', 'klau', 'orang', 'bunuh', 'diri', 'masuk', 'neraka', 'maknanye', 'allah', 'yg', 'aturkan', 'kan', 'dgn', 'berpeluh', 'aku', 'menjawab', 'soal', 'syurga', 'neraka', 'ni', 'bukan', 'kje', 'kite'",mlm tadi bini aku bagi soalan cepu cemas soalan berbunyi aritu abang kate takdir kite allah dah aturkantu rahsia dia kanso klau orang bunuh diri masuk neraka maknanye allah yg aturkan kan dgn berpeluh aku menjawab soal syurga neraka ni bukan kje kite
7.18E+17,0.001097797,0.108681904,0.890220299,negative,Johor Bahru,sedih,"'tkleh', 'rase', 'sedih', 'ke', 'ape', 'ngn', 'diri', 'aku', 'sendiri', 'ke', 'ape', 'ke'",tkleh rase sedih ke ape ngn diri aku sendiri ke  ape ke 
195690494,0.000694719,0.068777139,0.930528142,negative,Johor Bahru,marah,"'sejak', 'degree', 'ni', 'aku', 'tgk', 'diri', 'aku', 'banyak', 'macam', 'rebel', 'on', 'something', 'tapi', 'tak', 'tau', 'tapi', 'aku', 'pendamkan', 'but', 'sometimes', 'tunjuk', 'rebel', 'then', 'kena', 'marah', 'but', 'bila', 'orang', 'lain', 'buat', 'aku', 'selalu', 'mcm', 'tgk', 'je', 'takde', 'nak', 'marah', 'balik', 'so', 'tiap', 'kali', 'kena', 'marah', 'time', 'aku', 'rebel', 'aku', 'buat', 'silent', 'treatment'",sejak degree ni aku tgk diri aku banyak macam rebel on something tapi tak tau tapi aku pendamkan but sometimes tunjuk rebel then kena marah but bila orang lain buat aku selalu mcm tgk je takde nak marah balik so tiap kali kena marah time aku rebel aku buat silent treatment
432529119,0.004523327,0.447809355,0.547667318,negative,Johor Bahru,bunuh diri,"'sipembancuhkopi', 'takpe', 'la', 'pis', 'sorry', 'susahkan', 'hidup', 'kau', 'selama', 'ni', 'aku', 'bunuh', 'diri', 'je', 'la'",sipembancuhkopi takpe la pis sorry susahkan hidup kau selama ni aku bunuh diri je la
8.81E+17,0.000114442,0.011329778,0.98855578,negative,Johor Bahru,marah,"'bab', 'marah', 'sikit', 'sebut', 'cerai', 'or', 'talak', 'its', 'really', 'turn', 'off', 'bodoh', 'tak', 'matang', 'once', 'lafaz', 'terus', 'janda', 'okay', 'dah', 'tak', 'perlu', 'gila', 'talak', 'bila', 'dah', 'waras', 'or', 'reda', 'dari', 'kemarahan', 'cakap', 'takda', 'niat', 'bodoh', 'tak', 'reti', 'kawal', 'diri', 'eh', 'aku', 'pula', 'geram'",bab marah sikit sebut cerai or talak its really turn off bodoh tak matang once lafaz terus janda okay dah tak perlu gila talak bila dah waras or reda dari kemarahan cakap takda niat bodoh tak reti kawal diri eh aku pula geram
311056237,0.005924219,0.586497671,0.40757811,neutral,Johor Bahru,bunuh diri,"'abeghgucci', 'yang', 'kelakar', 'suicide', 'squad', 'tak', 'bunuh', 'diri', 'tu', 'haih', 'hahahhaahha'",abeghgucci yang kelakar suicide squad tak bunuh diri tu haih hahahhaahha
539694789,0.001131874,0.112055568,0.886812558,negative,Johor Bahru,bunuh diri,"'diorang', 'tak', 'cukup', 'diver', 'so', 'diver', 'yang', 'ada', 'tu', 'turun', 'naik', 'banyak', 'kali', 'kim', 'gwan', 'hong', 'sampai', 'bunuh', 'diri', 'sebab', 'trauma', 'dia', 'asyik', 'terbayang', 'scenescene', 'masa', 'keluarkan', 'mayat'",diorang tak cukup diver so diver yang ada tu turun naik banyak kali kim gwan hong sampai bunuh diri sebab trauma dia asyik terbayang scenescene masa keluarkan mayat 
588978510,0.004809079,0.476098796,0.519092125,negative,Johor Bahru,bunuh diri,"'aku', 'almost', '5', 'month', 'tak', 'jumpa', 'family', 'sbb', 'kerja', 'pastu', 'plan', 'april', 'nak', 'balik', 'bangi', 'sbb', 'nk', 'surprise', 'birthday', 'mak', 'aku', 'tp', 'aku', 'di', 'qo', 'dkt', 'sg', 'ni', 'kau', 'rasa', 'aku', 'tanak', 'bunuh', 'diri', '?', 'chill', 'jelah', 'jgn', 'igt', 'kau', 'je', 'ada', 'prob'",aku almost 5 month tak jumpa family sbb kerja pastu plan april nak balik bangi sbb nk surprise birthday mak aku tp aku di qo dkt sg ni kau rasa aku tanak bunuh diri? chill jelah jgn igt kau je ada prob
286435864,0.002355326,0.233177227,0.764467448,negative,Johor Bahru,sedih,"'sedih', 'tapi', 'mungkin', 'sekarang', 'bukan', 'masa', 'nak', 'pentingkan', 'diri', 'ia'",sedih tapi mungkin sekarang bukan masa nak pentingkan diri ia
