date,time,user_id,username,name,,tweet,language,link,near
21/7/2020,11:18:43,2658913909,qurafladiaz,Ali Gatal,,Depression tu mental health kan. So maksudnya dia gila lepastu bunuh diri. Dosa ke tak ea sebenarnya?,in,https://twitter.com/qurafladiaz/status/1285413870593437696,Shah Alam
21/7/2020,10:49:53,1553008566,kuayennnn,Ayennn.,,Baca komen masing-masing share pengalaman nak bunuh diri. Allahu 😔,in,https://twitter.com/kuayennnn/status/1285406615986860035,Shah Alam
21/7/2020,9:24:14,320778735,afiqmustakim,Rakyat jaga Rakyat,,"susah juga jadi kanak2 zaman mellennials ye, ramai yang terlalu stress dan banyak kali cuba bunuh diri 🤔🤔🤔. apa puncanya?  https://t.co/CuKgAnSJGT",in,https://twitter.com/afiqmustakim/status/1285385059709513728,Shah Alam
21/7/2020,7:21:21,8.43E+17,nrldaud,Nurkariema,,"@Taufiq_Mahat @sonoflukas Bro, u tak boleh cakap mcm ni. U kalau nasihat camni kat org yg ada mental illness, dorg akan lagi down n salahkan diri sendiri. Please be fair &amp; cuba fahamkan perasaan orang yg mental illness ni. Dorg ni sakit betul. Bukan saja2 bunuh diri sbb tak percaya agama.",in,https://twitter.com/nrldaud/status/1285354134820884481,Shah Alam
21/7/2020,0:39:10,2206607226,safiyhannani_,سافي 🇲🇾,,"Untuk yang rasa sedih, kosong &amp; tak berguna. Its okay not to be okay. Sedih? Nangis je. Tapi jangan seksa diri lama sgt okay? Good things, take time 💙✨",in,https://twitter.com/SafiyHannani_/status/1285252923614572557,Shah Alam
20/7/2020,22:20:16,128809608,hamdanalias83,Coway Janda Sepi by Medan ❤️🇲🇾| メダン,,Matilah statement bunuh diri... 😭😭😭🥺,in,https://twitter.com/hamdanalias83/status/1285217968637370369,Shah Alam
20/7/2020,14:21:52,4618958973,mucidaaaa,syidah,,"@_AsyikinZaidi @syfaacantikk @_adlinaa weh dok kolej tmbah 10kg, dok rmh tmbah lgi 10. bunuh diri je la aku ni",in,https://twitter.com/mucidaaaa/status/1285097575901609984,Shah Alam
20/7/2020,12:14:49,177440338,fadzilteh,hjzil@zeelproduction,,"Posted withregram • jom_dakwah Setiap apa yang Allah takdirkan pada kita mesti yang terbaik untuk diri kita ☺️ . Jangan sedih , masa yang sesuai akan datang bila kita betul betul sudah bersedia . . Yakin lah , Allah…  https://t.co/Mfdt9VTYwp",in,https://twitter.com/FADZILTEH/status/1285065600268677123,Shah Alam
20/7/2020,7:02:20,541504451,annurrr__,Aufaa ❤️,,"Sabar punya sabar, pastu menangis sebab tak mampu nak tahan kemarahan tu. Marah diri sendiri pula.",in,https://twitter.com/annurrr__/status/1284986964643471360,Shah Alam
20/7/2020,0:42:12,1.24E+18,aquanick1691,Aquanick,,Pergi la mana2 pon...janji pandai Jaga diri... Thanks @DGHisham  #KitaJagaKita,in,https://twitter.com/Aquanick1691/status/1284891298931986442,Shah Alam
19/7/2020,21:46:31,1.06E+18,f_syimam,HASYIMAH,,@syafqazmi @twitervirall Bro... Orang tu memang dah bunuh diri pun,in,https://twitter.com/F_SyimaM/status/1284847085687209985,Shah Alam
17/7/2020,11:09:06,104850801,mantradefx,🍂🌧️,,"Nak bunuh diri bukan ambil masa yang sekejap ya. Bukan makna harini ada niat nak bunuh diri, sekejap lagi terus je terjun. Tak, ada fasa2 dia sebelum bunuh diri tu berlaku. Kita sendiri pun pernah ada terlintas nak bunuh diri tapi tak buat pun. Ini apa yang aku belajar teori dulu",in,https://twitter.com/ManTradeFX/status/1283961901106393090,Shah Alam
15/7/2020,7:16:18,1.03E+18,wahidamohdamin,waida 🇲🇾,,Yang kena sekolah tu takmau sedih sedih ye. Ikhlaskan diri anda ke sekolah. Niat nak pegi sekolah nak belajar!!  Insyallah everything will be fine 💕🌼,in,https://twitter.com/WahidaMohdAmin/status/1283178539731173377,Shah Alam
14/7/2020,19:05:45,257865666,ainpolkadot,Nia,,Tp lepas tu diri sendiri yg pergi serah diri minta ampun maaf. Sbb laki jenis buat ayat sedih je manjang. Hahah,in,https://twitter.com/ainpolkadot/status/1282994690460024832,Shah Alam
9/7/2020,8:37:52,237610703,shahirsubari,ShahirSubari,,"Sapa yg anti media? Benda kalau dah memang lurus kau kata bengkok sapa tak marah😒 Cth bila kau tak mencuri, tapi media canang kau mencuri. Takkan nak diam. Bila diam org akan anggap haaa betul lah tu kau buat. Mesti kita nak pertahankan diri kita jgk. Simple kan😫 penatlah",in,https://twitter.com/shahirsubari/status/1281024739234869248,Shah Alam
8/7/2020,19:41:04,315638356,dylla_diyana,Dalila Diyana,,Zaidi is such a good friend. To Kuzairi and also Helmi. Sentiasa bg good advise kt kawan2 tp diri sendiri pun kecewa. Sian Abg Di. Kalau realiti boleh aku kenalkan ngn adik aku. 😂#7harimencintaiku2,in,https://twitter.com/dylla_diyana/status/1280829248454840320,Shah Alam
7/7/2020,23:06:19,1662986167,odaayeol_,odaayeol_,,"hari-hari cakap dekat diri jangan sedih Allah ada . setelah sebulan , baru jumpa bahagia . HAHAHAHA . well nv , at least im happy .",in,https://twitter.com/odaayeol_/status/1280518513074069516,Shah Alam
7/7/2020,14:17:44,7.73E+17,kaptenmarvel4,Shahlin Rahim🕸,,Di bunuh...pembunuh keluar ikut tingkap..pistol di tinggalkan nampak macam bunuh diri..kalau tengok betul2 surat atas meja..mangsa seolah menulis nama pembunuh..pembunuh yang kt tingkap tu..kalau xpcaya tengok cctv,in,https://twitter.com/KaptenMarvel4/status/1280385494153433088,Shah Alam
6/7/2020,22:08:01,1.06E+18,wadehek92,HaLiA *OPEN FOR COMMISSION*,,"Well buku ni bkn pasal cinta sgt pon. More pada kebetulan. Watak rayyan yg benti jdik despatch but gagal tulis novel, hilang kerja and open servis runner kat ig, terjumpa amanda yg nk bunuh diri. Rayyan n Amanda connected sbb amanda mncri jawapan tntng tuhan. Amanda ni ateis",in,https://twitter.com/wadehek92/status/1280141454749233153,Shah Alam
6/7/2020,17:19:26,590528771,mookswarfare,Slaytanic Savagery | Hostile Records,,"@aie786 tahu takpa,aku menyampah dari dulu benda ni,asik rasa diri tu bagus,yang kau main je bagus susah la hahah pasty orang tak support marah gila gila",in,https://twitter.com/mookswarfare/status/1280068832191602695,Shah Alam
3/7/2020,23:28:30,1.19E+18,skooshaalot2020,H,,@ezzuanneskandar @Koreaboo Meanwhile in Malaysia .. mat rempit tak sabar nak bunuh diri atas jalan .,in,https://twitter.com/skooshaalot2020/status/1279074548101443584,Shah Alam
2/7/2020,13:24:15,394140817,hafizromansa,Romansa.,,@twt_cinta Boleh tuju lagu sedih utk diri sendiri tak?,in,https://twitter.com/HafizRomansa/status/1278560093936611328,Shah Alam
1/7/2020,13:26:49,439203401,mrnmhdksm,🦄Marinalicious,,Lelaki yang simply cakap perempuan je kena jaga sebab bukan dorang yang tanggung akibat dia. Cuba dia yang kena akibat dia. Mau bunuh diri.,in,https://twitter.com/mrnmhdksm/status/1278198353826701313,Shah Alam
30/6/2020,21:02:55,229692709,_tarmizimijie,mijiaq,,Kemas sangat dah kot yang hentam orang tak kira sedih ka apa. Nak kena samakan dengan diri sendiri. Lepas tu compare. Hang kata hilang mak tapi Takmau tweet sedih ka apa. mampuih pi kat hang la. Orang lain tweet hang dok kalut apa? Hati kering sangat dah ka?,in,https://twitter.com/_tarmizimijie/status/1277950746399563776,Shah Alam
28/6/2020,14:23:54,8.56E+17,isaabukri,isafahmi ABUKRI,,Ni cara pipah nak bunuh diri. Sksksksks,in,https://twitter.com/isaabukri/status/1277125554567696384,Shah Alam
24/6/2020,14:05:45,1.06E+18,baidurybasseri,نور بايدوري🕊,,Apehal la perut ni tak kenyang2 🤦🏻‍♀️ sedih betul tengok diri sendiri,in,https://twitter.com/BaiduryBasseri/status/1275671435340546050,Shah Alam
24/6/2020,10:58:36,500829451,thehulkey,🕯тнekheyValx🕯,,Sebenarnya aku ni garang &amp; straight... mana yang dah biasa tu biasa lah. Almaklumlah dulu bekas mat tiarap 🤣 cuma bila marah tu comel sikit muka aku. Confident je puji diri 😂😂😂🙏🏻,in,https://twitter.com/Thehulkey/status/1275624338192883714,Shah Alam
24/6/2020,10:42:10,759186019,aaiz_mfd,A’AIZ DANNY ツ,,"Marah, Merajuk, Sedih, Kecewa ? Pujuk je diri sendiri . why ? I’m big enough to deal with this kind of situation 👌🏼 . Yg penting rock 🤪🤟🏻",in,https://twitter.com/aaiz_mfd/status/1275620201887752193,Shah Alam
15/6/2020,1:31:41,1.21E+18,adleenanur1,ad 🦕,,@ohhhjanggg jom bunuh diri,in,https://twitter.com/adleenanur1/status/1272220176444874753,Shah Alam
8/6/2020,22:43:04,1079859740,muhduwais3,mduwais_,,"Bunuh diri kerana tak tahan stim weed yg dialami buat pertama kali, ditangan ada segulung rokok yg sudah di chai☝🏼",in,https://twitter.com/muhduwais3/status/1270003415372816385,Shah Alam
8/6/2020,17:52:30,613403417,jaeikhwanii,Zaim Ikhwan II,,"Bunuh diri.   Percikan darah dan kerusi jatuh ke arah kiri. Tingkap juga tertutup, menunjukkan mangsa bertentangan dgn tingkap.",in,https://twitter.com/JaeIkhwanII/status/1269930292334039041,Shah Alam
4/6/2020,0:34:47,115605354,osmanali_eranoi,osman ali,,"Tidak perlu kecewa jika terasa dirimu tidak dihargai, kerana sudah cukup bahagia untuk kamu menghargai diri sendiri.",in,https://twitter.com/osmanali_eranoi/status/1268219591718604800,Shah Alam
28/5/2020,23:48:25,125319183,tashadoinks,Natasha Baharuddin,,So jgn lah pertikaikan atau pandang serong kat org bila org ke Mall. Bagaikan dia buat jenayah besar. Biasakan diri dgn NORMA BARU. Bukan jadi hakim dok mengata perbuatan org guna whatsApp 😂 Sedih ya hidup ko. Haha,in,https://twitter.com/tashadoinks/status/1266033595514105856,Shah Alam
28/5/2020,19:12:22,1.15E+18,yeetlyn17,+,,@brxzzzz da aku aque nak bunuh diri,in,https://twitter.com/yeetlyn17/status/1265964125735268352,Shah Alam
28/5/2020,4:54:38,481284076,kontarop,"A KONTAR Yusup MBA , AR, UW-Madison, USA, BIG 10",,"@hamimahothman4 @manora6383 hati yg selalu kerin: bunuh umno46 bila diri tak selamat.  nak bunuh umno88 bila tak selamat.  nak bunuh @MuhyiddinYassin  &amp; PN.  mamu ruthless, Nusantara PMs softies? @tokmatn9 pun cium tangan mamu? @NajibRazak @IsmailSabri60 @mynewshub @MRizuanmh @hanifhanif8 @HamdanRukun  https://t.co/hY2EJ6pDRL",in,https://twitter.com/kontarOP/status/1265748268455038984,Shah Alam
28/5/2020,2:28:59,431423398,naylinizam,Nay,,"Aku doakan lepas ni kau tak sedih lagi ye, kau kena ingat ramai lagi yang sayangkan kau 😁. But, kau kena sayangkan diri kau dulu ❣️",in,https://twitter.com/NayliNizam/status/1265711614113677312,Shah Alam
27/5/2020,23:26:52,3004338810,mamaju86,Zuraidah Zainuddin (Mamajuju),,"Alhamdulillah kerana sedar dengan kesalahan diri sendiri. Kita belajar dari kesilapan dan bermuhasabah diri ke arah yang lebih baik, InshaAllah.  Doakan ek. 🤗😉  #Covid19 #StayAtHome #StokisAsmakGombak",in,https://twitter.com/Mamaju86/status/1265665784174403587,Shah Alam
27/5/2020,20:09:12,3165398366,shmirasnizam,mira,,Berita sedih utk diri sendiri! 😕  https://t.co/fYnhGwcLuE,in,https://twitter.com/shmirasnizam/status/1265616038839738369,Shah Alam
27/5/2020,13:42:26,7.33E+17,syaafiq_lee,Tengku Syukrey Tengku Yaheya 🧜🏻‍♂️,,harini aku dapat satu dm yg amat sedih and pedih drpd ds mana ntah sampai aku rasa nak lempang diri sendiri 🙃,in,https://twitter.com/Syaafiq_Lee/status/1265518705791901696,Shah Alam
27/5/2020,11:29:58,481284076,kontarop,"A KONTAR Yusup MBA , AR, UW-Madison, USA, BIG 10",,"@Ayahanda_MD @TeoNieChing @mn202016712972 @RameshRaoAKS @mijjemije @Alamurni @fikhwanBait dapsters ada 91/92 MPs.  @mohdshafieapdal @p_warisansabah et al masih bersana Cedet. Cedet dgn hati kering mau ikut niat dia: akan buat lagu mana sekalipun nak bunuh @MuhyiddinYassin dan PN! kroni2 boleh rasuah MP2. so kalo TSMY relakan diri, rosak negara!  @NajibRazak @tokmatn9",in,https://twitter.com/kontarOP/status/1265485371074326530,Shah Alam
27/5/2020,3:58:49,481284076,kontarop,"A KONTAR Yusup MBA , AR, UW-Madison, USA, BIG 10",,"@hanifhanif8 attitude by hook or crook,  kena buat lagu mana sekali pun untuk capai niat nak bunuh @MuhyiddinYassin &amp; PN sangat kuat dan berhantu.  TSMY pulak macam merelakan diri saja Sepatut sack Cedet dari ppbm! Tsmy need to be motivated, @dhzhamzah @AnnuarMusa @IsmailSabri60 DrM ruthless",in,https://twitter.com/kontarOP/status/1265371833714372608,Shah Alam
27/5/2020,0:20:52,1545537247,cyxl_,𝓐𝓵𝓲𝓪𐇵,,Kita kalau post mcm hint tapi still tak ada yg belanja its okay belanja je diri sendiri 🤣 agak sedih but dat sad reality also why not always treat yourself kan 🤪,in,https://twitter.com/cyxl_/status/1265316985111339008,Shah Alam
26/5/2020,16:18:00,595469191,aunisyhrah,Auni,,Teringat kejadian malam tadi ada orang bunuh diri sebab pubg 😔 he/she takleh terima 1 vs 2 and bomb kan diri sendiri 😔🖐🏻,in,https://twitter.com/AuniSyhrah/status/1265195467203211264,Shah Alam
26/5/2020,13:47:15,449813201,orenlogi,Mior Naqiuddin,,"Semalam ada orang marah sebab saya kata dia pengikut bin Ubai. Hahahaha. Kamu marah sebab saya cakap kamu pengikut bin Ubai atau sebab saya tunjukkan kamu ini rasis, dan genocidal, dan xenophobic, dan perkataan2 lain yang kamu baru tahu boleh menggambarkan diri sendiri?",in,https://twitter.com/orenlogi/status/1265157531841617920,Shah Alam
26/5/2020,7:45:53,1.00E+18,anas_cik,Cik Anas,,"Lumrah manusia.. dia marah kalau org lain buka aib die kt sosmed, but dlm x sedar demi raih rt die bukak pekung diri sendiri kt khalayak ramai x malu pula 🤷🏻‍♂️?nak bagitau 1 donia diri tu gay, main jantan sana sini, kne ingt kita ni kt mesia, x semua otak boleh terima bende2 camni",in,https://twitter.com/anas_cik/status/1265066591722430464,Shah Alam
25/5/2020,22:00:53,1540196827,yanasyarifftan,𝓓,,"@_nnary1011 Indeed. Also argument “nilah bila agama kawal negara” tu, kita as Muslim memang kena hidup berlandaskan agama pun, kenapa nak marah.. dah la exaggerate 😫 bukan nak kata diri ni good Muslim sangat tapi bila ditegur apa yang kita tak tahu, terima lah.",in,https://twitter.com/yanasyarifftan/status/1264919370335047681,Shah Alam
25/5/2020,21:50:53,3145790342,wanaroura,W.,,@asdgaf___ @__loveshak as a parents should respect their kids privacy. thts all. err nasib baik parents i tk mcm ni kalau tak mesti i nk bunuh diri dh dpt mak gini 🤣🤣,in,https://twitter.com/wanaroura/status/1264916851789717507,Shah Alam
25/5/2020,19:06:28,441490838,eimaaanaga,Yi Poon 🤸🏻‍♀️,,Korang ni elok bunuh jelah diri,in,https://twitter.com/eimaaanaga/status/1264875474729046016,Shah Alam
25/5/2020,17:15:12,2711521980,mraklil,Aklil 🇲🇾,,Kita taktau apa jadi masa depan.. Hutang kereta stkt kerja gaji aku masa promoter dulu boleh bayar.. Hutang rumah? Mana nak cekau duit babe.. Ended up bunuh diri tak bunuh diri kau muflis.,in,https://twitter.com/MrAklil/status/1264847473668833280,Shah Alam
25/5/2020,15:48:02,518135705,syafiqpaya,Syafiq Firdaus,,"Salam Aidilfitri 2020 dari kami sekeluarga. Mohon dimaafkan segala kekhilafan diri ini.🌙 #syukurselalu #staysafe #stayhealthy #PKPB #kitajagakita #alhamdulillah @ Taman Sri Andalas, Klang  https://t.co/QqivClILNS",in,https://twitter.com/syafiqpaya/status/1264825539916898308,Shah Alam
24/5/2020,22:29:06,704843960,husnul_hilmi,Husnul Hilmi,,"1 Syawal 1441 H bakal melabuhkan tirainya.Hati ini sedih,sebak dan rindu kerana tidak dapat merayakan Aidilfitri yang mulia tanpa ibubapa dan abang di Muar Johor.Tambahan pula menyambut lebaran seorang diri betul-betul memerlukan kekuatan fizikal dan mental.Tabahla duhai hati...  https://t.co/eros7uG4fD",in,https://twitter.com/husnul_hilmi/status/1264564084889890817,Shah Alam
24/5/2020,15:59:53,1.15E+18,waryzkri,Zkri Wary,,Selamat Hari Raya Aidilfitri kepada semua rakan rakann yang mengenali diri ini   كُلِّ عَامٍ وَاَنتُم بِالْخَيْر  تَقَبَّلَ اللهُ مِنكُم  Anggap Syawal yang hadir pada kali ni sebagai satu kemenangan pada kita semua  #kitajagakita  #teamrayaKL  https://t.co/HPLrfDS7oH,in,https://twitter.com/WaryZkri/status/1264466134461329408,Shah Alam
24/5/2020,11:46:33,113693938,alphalefuhrer,Rusyaidi,,"Selamat Hari Raya Aidilfitri 1441Hijrah. Maaf Zahir dan Batin kepada semua yang mengenali diri ini. Kosong kosong ya 👉👈  Ikhlas dari saya, Leftenan Raja Rusyaidi ☺️  #KitaJagaKita @ Kem…  https://t.co/rFZ0yMNLza",in,https://twitter.com/alphalefuhrer/status/1264402378557702144,Shah Alam
24/5/2020,6:38:53,8.88E+17,farahmaryk,"Mary Kay, FARAH",,"Selamat Hari Raya Semua.. . Raya tahun ni #kitajagakita okay.. Jaga diri semua.. . . M A A F Z A H I R &amp; B A T I N 🥰 . #raya #marykaymysg #marykaymalaysia #eidmubarak @ Desa mentari 3,jln pjs 2d/1  https://t.co/WoJsWmSLWp",in,https://twitter.com/farahmaryk/status/1264324953182175232,Shah Alam
23/5/2020,23:23:33,102754853,bell_owe,belloow,,@ZakwanTeeedor Oh bunuh diri ke hana tu,in,https://twitter.com/bell_owe/status/1264215397441519616,Shah Alam
23/5/2020,22:29:12,1.19E+18,suzylife_,수지🦋,,"entah kenapa proses itu harus melalu rasa sakit,kecewa,ga nyangka ntah sama siapaa terutama diri sendiri,saudara,keluarga,pacar dan orang sekeliling kita lainnya`K££p SM1L€ #DiaryAdhani",in,https://twitter.com/suzylife_/status/1264201719937814529,Shah Alam
23/5/2020,21:30:00,2492422987,pjcompagno,PJ Compagno,,Raikanlah Syawal kali ini dengan penuh keinsafan meskipun di dalam penuh kesederhanaan.  Terus amalkan disiplin penjagaan kesihatan dan keselamatan diri serta yang tersayang di dalam kehidupan dengan norma baharu.  #KitaJagaKita,in,https://twitter.com/PJCompagno/status/1264186820792709121,Shah Alam
23/5/2020,21:03:42,510485678,hannziq,Farhanisme,,Menjelang Syawal senyuman terukir  Masa bersama kaum famili  PKP masih belum berakhir  Hanya beraya di rumah sendiri  Lemang ketupat jadi hidangan  Pelbagai juadah kuih raya  Mohon maaf kami ucapkan  Jaga diri dan juga keluarga  #RayaDiRumah #KitaJagaKita  https://t.co/PEaYecENA6,in,https://twitter.com/HannZiq/status/1264180203531558912,Shah Alam
23/5/2020,18:45:39,399997585,syamimmy08,mi kuasa dua 🇲🇾,,Marah kat student sebab bising2 pasal ODL tapi diri sendiri mengeluh pasal kerja yang at the end of the day kau dapat gaji. Cakap dengan cermin ke?,in,https://twitter.com/syamimmy08/status/1264145463093022720,Shah Alam
23/5/2020,16:33:43,1.18E+18,lattedingin,risk saidon,,macam nak bunuh diri je kipas dengan katil dekat macam tu,in,https://twitter.com/lattedingin/status/1264112261397798912,Shah Alam
23/5/2020,12:31:55,374976134,wiwialala,Wiwi Fernando. ™,,@EdnaHarry @tchrissn Hahaha suda la aku seorang diri d perantauan sedih ba akoo mengalir air mata aku,in,https://twitter.com/WiwiAlala/status/1264051409491656706,Shah Alam
23/5/2020,1:30:43,2217534444,syafikarizam,syafika,,Aku kecewa dengan diri sendiri,in,https://twitter.com/syafikarizam/status/1263885012908175364,Shah Alam
22/5/2020,21:55:01,481284076,kontarop,"A KONTAR Yusup MBA , AR, UW-Madison, USA, BIG 10",,@ZainiHashim7 @wongwongmalek @malaysianview @umnoonline @AmirudinShari pun bangsa johore. dua kemungkinan: @anwaribrahim kita thrash dan kalah or menang tipis tapi DUN bukan PH lagi. PN majoriti @anwaribrahim mati bunuh diri la nanti,in,https://twitter.com/kontarOP/status/1263830731588898818,Shah Alam
22/5/2020,21:14:45,755449459,syzxql,wan,,"Semalam KKM masuk, hari ni Worker plk bunuh diri gantung kepala , pening haih",in,https://twitter.com/syzxql/status/1263820597668098050,Shah Alam
22/5/2020,20:50:51,7.53E+17,kakikipasartis,Kaki Kipas Artis,,"#PKPB #COVID19 #Malaysia 🇲🇾 . Dalam gurau ada senda, Dalam senyum ada tawa, Dalam suka ada duka,  Itulah sebenarnya diri kita, Cuma…  Jangan ikut hati luka, Jangan difikir salah siapa, Jangan diungkit pahala…  https://t.co/BdiTm86QBF",in,https://twitter.com/kakikipasartis/status/1263814582017064960,Shah Alam
22/5/2020,20:50:19,7.53E+17,kakikipasartis,Kaki Kipas Artis,,"#PKPB #COVID19 #Malaysia 🇲🇾 . Dalam gurau ada senda, Dalam senyum ada tawa, Dalam suka ada duka,  Itulah sebenarnya diri kita, Cuma…  Jangan ikut hati luka, Jangan difikir salah siapa, Jangan diungkit pahala…  https://t.co/ONjT3q90nV",in,https://twitter.com/kakikipasartis/status/1263814447577079809,Shah Alam
22/5/2020,20:49:00,7.53E+17,kakikipasartis,Kaki Kipas Artis,,"#PKPB #COVID19 #Malaysia 🇲🇾 . Dalam gurau ada senda, Dalam senyum ada tawa, Dalam suka ada duka,  Itulah sebenarnya diri kita, Cuma…  Jangan ikut hati luka, Jangan difikir salah siapa, Jangan diungkit pahala…  https://t.co/1mYsO8DUMY",in,https://twitter.com/kakikipasartis/status/1263814117728583685,Shah Alam
22/5/2020,13:22:54,504503171,akmalhiza,H I Z A,,Kau nak bunuh diri ke pondannn hahahaa 😂,in,https://twitter.com/akmalhiza/status/1263701850047447040,Shah Alam
21/5/2020,23:54:18,4553513476,annasofea911,Annasofea,,"Aku pernah cakap kat Kawan aku   #kalau bunuh diri tak haram dah lama aku tak de kat dunia ni”  Kalau santau tak haram, dah lama aku pergi santau org aniaya aku tu",in,https://twitter.com/annasofea911/status/1263498362550013952,Shah Alam
21/5/2020,11:58:45,397016104,fitfathree,Fitri,,@hanani_hadi Itulah silap aku wehh. Cepat tangkap cintun. Dont worry aku dah tak sedih cuma tgh pikir nasib diri so dia bukan sedih nangis. Sedih give up hmmm,in,https://twitter.com/fitfathree/status/1263318287804272641,Shah Alam
21/5/2020,11:45:09,7.35E+17,haniaasukri,Haniaa 🌹,,"Jangan menunding jari kat siapa siapa, kita yang pergi mall jalan sana sini cari penyakit. So stay home hashtag #KitaJagaKita so true. Kita yang kena jaga diri sendiri",in,https://twitter.com/haniaasukri/status/1263314862299508736,Shah Alam
20/5/2020,22:36:37,9.59E+17,bobkongpop2910,Alone Rangers,,@abambotak79 Mmg sedih..samalah yg berlaku pada diri ini.. Sungguh sadis diperlakukan,in,https://twitter.com/BobKongpop2910/status/1263116421724114944,Shah Alam
20/5/2020,19:53:09,175801419,oneonlywan,OneWan,,Alahai sedih plak Amer nak bawa diri. Sebak. Dia sayang Opah. #bukangadisbiasa,in,https://twitter.com/oneonlywan/status/1263075287295651840,Shah Alam
20/5/2020,6:09:02,627172376,kimns_,cikin,,@amirasyyyyy kannnnnn!! Rasa marah kat diri sendiri ahahahahah,in,https://twitter.com/kimns_/status/1262867891528953858,Shah Alam
19/5/2020,21:02:32,7.53E+17,kakikipasartis,Kaki Kipas Artis,,"#PKPB #COVID19 #Malaysia 🇲🇾. . Adeh.. sapa rasa diri mcm tu..  Yg dok berderet LIVE malam² tu.. 😜😜😜 . Keep ur room &amp; house clean ya kawan².. Stay safe at HOME, Geng! 😎 .  from @Artortoise_full Disebalik Tabir…  https://t.co/LTBOfw2DV8",in,https://twitter.com/kakikipasartis/status/1262730357633429506,Shah Alam
19/5/2020,19:07:54,814184208,misterr_adie,Skid,,"@xBenniBaharinx @Mr_Amri_San Tapi kitakan melayu , is haram to bunuh diri...but not haram to isap rokok zina dan arak tau 😂",in,https://twitter.com/misterr_adie/status/1262701512083435520,Shah Alam
19/5/2020,13:50:23,604217240,_rsyr,.,,"@syhrhsuhaimi Sedih doo... Aku dari jam 10 lebih kat sini.... Aku berat hati nak kemas barang... Bcs everytime aku kemas barang, aku akn remind diri aku ""lepasni takde dah nak balik sini""😢",in,https://twitter.com/_rsyr/status/1262621603155734528,Shah Alam
19/5/2020,13:14:10,98577054,niethnoeth,Nita Juwita Nst,,"Bangun subuh je, cek balik suhu anak alhamdulillah normal suhu jadi 36.4 Barulah aku boleh tidur lena dan terus tumbang. Yg aku kesal kenapalah aku degil masih nak teruskan puasa time anak aku perlu kandungan ubat dalam susu. Sedih, marah kat diri sendiri seketika.  https://t.co/47O29pFiV9",in,https://twitter.com/niethnoeth/status/1262612492150169603,Shah Alam
18/5/2020,17:39:43,1.01E+18,onitsukaaa,Ryu,,"20 tahun aku hidop, aku tak pernah langsung biadab or marah sampai camni sekali😩takutnya tengok diri sendiri tadi😣",in,https://twitter.com/onitsukaaa/status/1262316931438145536,Shah Alam
18/5/2020,15:07:12,3002627450,fareehahnazli,Yy🐣,,@hurinnnnnn BBIIIIIII LAWAAAAAA ASF!!!!! Aku nak bunuh diri jap hmm😭,in,https://twitter.com/fareehahnazli/status/1262278549379018754,Shah Alam
18/5/2020,9:37:55,1.23E+18,mrmartinalfonso,M.A,,Apa la guna pengorbanan kami mereput dekat rumah ni  Ingat senang ka PKP di perantauan ni korang ikut sedap sedap hidung je merentas negeri lepas tu menyusahkan semua orang! Kalau mau mati tu terus bunuh diri jadi tak menyusahkan orang!,in,https://twitter.com/MrMartinAlfonso/status/1262195679306211329,Shah Alam
18/5/2020,8:12:37,238461934,khahif,Khahif🐯,,"@delj0vi Ni cerita batu belah batu bertangkup versi moden. Versi asal bunuh diri sebab kempunan telur ikan, nowadays dah moden kempunan ikan patin pastu kempunan maggi sekali HAHAHAHA 🤣",in,https://twitter.com/Khahif/status/1262174213974048768,Shah Alam
17/5/2020,17:53:48,1005337076,buj84,AzAn,,#NAME?,in,https://twitter.com/buj84/status/1261958084483661824,Shah Alam
17/5/2020,15:01:19,2706526818,togatamiriio,アズリさん,,Manjung makin liorr benor ye . Ada org bunuh diri kt aeon terkejut tgk,in,https://twitter.com/TogataMiriio/status/1261914677610639363,Shah Alam
17/5/2020,10:44:08,1540196827,yanasyarifftan,𝓓,,"Sedih bila ayah asyik salahkan diri dia, dia punya frust tu lagi frust dari aku sendiri. Dia tahu anak dia suka sangat motor tu 😓",in,https://twitter.com/yanasyarifftan/status/1261849955267776513,Shah Alam
16/5/2020,20:58:21,3291531792,sedapodua,abe kacak,,"Bagi aku la sesiapa yang marah disebabkan game ni adalah sesorang yang tak matang ..perbetulkan balik diri di antara realiti dan fantasi,game tak boleh bawak mati.",in,https://twitter.com/sedapodua/status/1261642140326621185,Shah Alam
15/5/2020,18:11:01,2851210117,fillooe,AyepMael,,Tanpa agama aku rasa ramai dah yg lain bunuh diri,in,https://twitter.com/FiLLooe/status/1261237643284643842,Shah Alam
15/5/2020,7:38:07,1.15E+18,eykacomel5,eykacomel_30,,"Sekarang aku amalkan sikap endah tak endah je, tak terlalu berharap pada diri seseorang. Nak stay, staylah. Nak pergi, pergilah. Jangan kembali atau patah balik semula. Nak kawan kawanlah, tak nak kawan pergi cari orang lain.  Aku dah penat nak kecewa dengan benda yang sama👌",in,https://twitter.com/eykacomel5/status/1261078370177003521,Shah Alam
14/5/2020,21:20:14,276853240,jajatjahat,Aizat Yusof,,Rasa nak bunuh diri lepas makan sambal Betty Rahmad,in,https://twitter.com/jajatjahat/status/1260922874711248899,Shah Alam
