tweetID,month,date,positiveScore,neutralScore,negativeScore,sentimentType,near,keyword,tweet,,
1339,March,18/3/2020,0.006093592,0.603265649,0.390640759,negative,Shah Alam,bunuh diri,aku ni pun nasib baiklah study kat dengkil rumah kat kl dapat news kolej tutup for weeks terus pecut balik kalau aku study kt kelantan nak balik kl cemana pulak boleh pikir nak bunuh diri hari hari sampai akhir bulan sbb kena duduk sorg sorg dekat kolej,,
1340,March,18/3/2020,0.000690249,0.068334698,0.930975052,negative,Shah Alam,#COVID19,lepas ni kalau covid merebak jgn nk tunding jari ke org lain tanye diri sendiri kau yg rebakkan sendiri kerajaan da beritahu suh kuarantin sibuk nk balik kg,,
1341,March,18/3/2020,0.516812314,0.478355809,0.004831877,positive,Shah Alam,#KitaJagaKita,kpd rakan peniaga hrp kalian dpt mcari jalan alternatif utk teruskn perniagaan cod food panda semoga kita semua tabah dgn ujian ini kekal tenang stay safe jaga kebersihan diri sentiasa kita jaga kita solidariti peniaga kecil perintah kawalan pergerakan covid malaysia nlp,,
1342,March,18/3/2020,0.003481606,0.344679034,0.65183936,negative,Shah Alam,#COVID19,gempak kongsi min nak pesan ni make sure korang amalkan social distancing ni okay jarakkan diri meter antara satu sama lain especially yang tengah demam batuk atau selsema covid hapus covid kekal tenang,,
1343,March,18/3/2020,0.000668954,0.066226471,0.933104575,negative,Shah Alam,sedih,frust dan sedih tindakan rakyat malaysia mmg jenis mentaliti ape tah selfish lepas ni kerajaan kena guna bahasa pasar duduk rumah jangan balik kampung atau ke luar kawasan baru orang paham dah kena kat diri sendiri or family terdekat baru reti bahasa kot,,
1344,March,18/3/2020,0.003505971,0.347091175,0.649402853,negative,Shah Alam,#COVID19,karamah usah bersangka diri penuh karamah sedang makam wali belum pernah dijamah daku makhluk pendosa usaha dan ikhtiar jalannya disangkakan diri redha hakikatnya pasrah kerana itulah adanya usaha covid covid malaysia coronavirus,,
1345,December,26/12/2020,0.652160902,0.344360707,0.003478391,positive,Kuala Terengganu,sedih,seharian gembira zap tak sampai saat terus sedih i am not strong enough tapi kena kuat utk diri sendiri congrats dearself for not even shed a tear tonight,,
1346,November,10/11/2020,0.00109244,0.108151574,0.890755986,negative,Kuala Terengganu,bunuh diri,siapa nak luah perasaan terpendam sampai rasa nak bunuh diri call talian nur nak seru aku pakai whatapps bukan pakai asap but i prefer call than text,,
1347,November,6/11/2020,0.003813795,0.377565717,0.618620488,negative,Kuala Terengganu,sedih,ingat duku mistake masa kolej suka buat twitter as tpt lps geram skali lecturer follow i then lecturer start to dislike me without even knowing me bapak sedih kena pulau dgn lecturer sndiri yg mengaku diri dah matang tp still judging people without further knowing who i am like,,
1348,November,2/11/2020,0.003416792,0.338262442,0.658320766,negative,Kuala Terengganu,bunuh diri,thesf kau pehal masuk hospital cubaan bunuh diri sebab gian tak boleh buat ape ape,,
1349,October,6/10/2020,0.000161047,0.01594364,0.983895313,negative,Kuala Terengganu,marah,nak marahnya sekarang ni marah diri sendiri,,
1350,October,1/10/2020,0.008108004,0.802692355,0.189199642,neutral,Kuala Terengganu,bunuh diri,mausterz hudafcwest suruh dia bunuh diri,,
1351,September,18/9/2020,0.008047221,0.796674853,0.195277926,neutral,Kuala Terengganu,bunuh diri,you guys remind me of my studying days how i lose my sleep waiting for the result ada malam yang berakhir dengan aku bersujud panjang bersyukur ada malam tu aku rasa macam nak bunuh diri alhamdulillah aku panjang umor dan sekarang aku cuba menikmati hidup seadanya,,
1352,September,9/9/2020,0.005184216,0.513237421,0.481578362,neutral,Kuala Terengganu,kecewa,bismillah untuk diri sendiri yang tidur dalam keadaaan kecewa,,
1353,September,1/9/2020,0.003035737,0.300537986,0.696426277,negative,Kuala Terengganu,sedih,jika diikutkan rasa sedih sangat sedih jika diikutkan rasa lemah sangat lemah namun bila allah hadirkan anugerah anak didik di akademi zikrullah automatik allah berikan kekuatan yang luar biasa kepada diri ini terima kasih anak didikku alhamdulillah,,
1354,August,24/8/2020,0.005041799,0.499138065,0.495820137,neutral,Kuala Terengganu,sedih,kalau satu hari nanti you ditinggalkan jangan sedih sebaliknya bersyukurlah sebab allah tarik orang yang salah dari hidup you at least you tak kecewa di kemudian hari insyaallah akan ada yang lebih better untuk diri you,,
1355,August,23/8/2020,0.00057773,0.05719531,0.94222696,negative,Kuala Terengganu,marah,tgk video ni pon rasa nk marah tgk org tua tak sedar diri bising ms org tgh cakap mst mak bapak x ajar ni time org bercakap jgn menyampuk,,
1356,August,1/8/2020,0.002910095,0.288099391,0.708990514,negative,Kuala Terengganu,sedih,pheww malam tadi st time tidur rumah mertua alhamdulillah lena tidur btw selamat pagi semua sedih harini dah nak balik kolumpo dop puah wase nop sembang ngan adik wadik gossip sama diri dappe ah smula kita balik kapung neh,,
1357,July,23/7/2020,0.161174892,0.830436857,0.008388251,neutral,Kuala Terengganu,kecewa,alhamdulilah setiap kejayaan itu bermula dari diri kita sendiri ingat setiap usaha yang kita berikan ia akan datang dengan hasil yang kita impikan dan ia proses dan masa sabar dan teruskan buat tanpa kecewa kerana,,
1358,June,30/6/2020,0.000793813,0.078587449,0.920618739,negative,Kuala Terengganu,sedih,some people nampak aku macam kuat boleh buat bagi cadangan semua but deep inside my heart aku tak kuat aku rasa diri aku macam gagal gila aku sedih sumpah sedih,,
1359,June,19/6/2020,0.00367129,0.36345769,0.632871021,negative,Kuala Terengganu,sedih,hafizidrus barang yang lepas hai jangan dikenang kalau dikenang meracunlah diri tiap insan hai tidaklah kekal tentukan pulang di mana berasal janganlah sedih hai janganlah pilu serahkan pada allah yang satu,,
1360,June,11/6/2020,0.003677789,0.364101131,0.63222108,negative,Kuala Terengganu,marah,harini cheat day kaw kaw rasa nak marah diri sendiri,,
1361,May,31/5/2020,0.000218036,0.021585581,0.978196383,negative,Kuala Terengganu,sedih,sibukkan diri seolah x der apa yang jadi but bila bangun tido mesti akan rasa sedih remuk jer rasa hati ni,,
1362,May,31/5/2020,0.598099598,0.397881398,0.004019004,positive,Kuala Terengganu,#KitaJagaKita,alhamdulillah ari ni masih bernafas disajikan plokkk dgn orennya mentari diri langit ufuk timur life love me kita jaga kita stay at home journey of love nota aku gaya aku ain hashim,,
1363,May,22/5/2020,0.006174569,0.611282316,0.382543115,neutral,Kuala Terengganu,#KitaJagaKita,kenyataankan klu orang tranung ni rindu laut dok pernoh habis dlm diri slagi bernyawa dok perlu cth yg jauh cukup diri aku sbgai cthnya ya allah aku mohon pd mu sembuhlah bumimu ni seperti sedia kala ya allah life love me kita jaga kita journet of love nota aku gaya aku ain hashim,,
1364,May,17/5/2020,0.689617038,0.307279133,0.00310383,positive,Kuala Terengganu,#KitaJagaKita,sesungguhnya menyedari kekerdilan dan kerendahan diri ialah puncak ketinggian insan pagi dunia life love me kita jaga kita journet of love nota aku gaya aku ain hashim,,
1365,March,30/3/2020,0.00146044,0.144583561,0.853955999,negative,Kuala Terengganu,marah,nak marah kat diri sendiri okbye,,
1366,March,29/3/2020,0.678113599,0.318667537,0.003218864,positive,Kuala Terengganu,#COVID19,hidup freelancer jangan bandingkan ujian diri kita dengan ujian orang lain sedangkan size kasut pun berbeza inikan pula ujian dari nya yang esa covid stay home stay at home stay at home challenge aiditnurfan,,
1367,March,20/3/2020,0.000374656,0.037090978,0.962534366,negative,Kuala Terengganu,marah,malas tau nak terjebak kdrama yg tengah ongoing bcs i hate waiting hm tapi harini terjebak dengan itaewon class hmmm marah kat diri sendiri,,
1368,December,29/12/2020,0.000196862,0.019489316,0.980313822,negative,Kuala Lumpur,bunuh diri,my mom say saya nak bunuh diri okay biarlah rahsia semua benda tu malas nak explain insiden malam tadi merayu ngan doc nak balik rumah dah lah sejuk terang benderang plak tu siap ada yg berdengkur mcmna aku nak tido,,
1369,December,29/12/2020,0.002593171,0.25672395,0.740682878,negative,Kuala Lumpur,marah,yelah korang seronok lah dulu gaji awal kan tkpe aku sabar jee sbb gaji aku hb bukan gaji aku tkde lagi pon aku cuba perbetol kan diri sendiri nak masuk tahun baru dah kan sampai bila kita nak marah lagi pon umur aku dah meningkat sampai bila nak marah jee insyaallah akan dtng,,
1370,December,29/12/2020,0.000958559,0.094897373,0.904144068,negative,Kuala Lumpur,marah,kena marah teruk dengan kakak abang sebab submit nama pegi kursus tak bincang dulu haaa dah pandai buat keputusan sendiri tak tanya dah alaaaaaaaaaaaaa masatu frust sebab tkleh p yotac terus nak bawak diri konon,,
1371,December,29/12/2020,0.000335317,0.033196365,0.966468318,negative,Kuala Lumpur,sedih,i jauhkan diri dari orang lain sebab saya rasa saya yang salah saya yang toxic maybe i kena belajar lebih lagi menghargai perasaan orang lain walhal orang lain tak fikir langsung pasal diri kita ni macam saya kata tadi hidup kena teruskan kecewa sedih tapi tetap bangun,,
1372,December,29/12/2020,0.000160292,0.015868876,0.983970833,negative,Kuala Lumpur,sedih,dan salah diri sendiri sebab letak expectation tinggi sangat saya manusia biasa je ada sifat sedih marah kecewa semua ni,,
1373,December,29/12/2020,0.003282904,0.325007539,0.671709557,negative,Kuala Lumpur,kecewa,sayang diri sendiri dulu before nak sayang orang lain sebab confirm kecewa kalau terlalu berharap and end up lain jadinya,,
1374,December,28/12/2020,0.004983011,0.493318089,0.5016989,negative,Kuala Lumpur,bunuh diri,teringat pulak kadal desam beautiful friendship tanil nak bunuh diri supaya dalah x perlu memilih kajorn hilangkan diri supaya dalah pilih tanil lebih dramatik kalau watak tanil tay tawan yg berlakon pete kao,,
1375,December,28/12/2020,0.001098217,0.10872347,0.890178313,negative,Kuala Lumpur,marah,aku boleh paham kau tp paham la aku jgak jangan pikir nak nanti makan diri kalau aku cakap marah so aku mampu tweet jela,,
1376,December,28/12/2020,0.001050863,0.104035399,0.894913738,negative,Kuala Lumpur,sedih,jaga diri walaupun kita dah tak berkawan sesakit mana pun hati aku i am still human haih sedih plak hahaha,,
1377,December,28/12/2020,0.000563191,0.055755928,0.943680881,negative,Kuala Lumpur,bunuh diri,captsolv azrlazm hadesmelayu tak semua family faham situasi tu sy kene sihir da tahun n deppression tahun masa mula mmg jd biadap dgan parents n family x anggap pun kene buatan org or pape ingat prangai kte yg berubah camtu sampai la dah tahap nk bunuh diri g berubat baru tahu d sihir,,
1378,December,28/12/2020,0.001243566,0.123113043,0.87564339,negative,Kuala Lumpur,sedih,plan km tapi buat km je sedih dengan diri sendiri sebab pemalas,,
1379,December,26/12/2020,0.004682592,0.463576599,0.531740809,negative,Kuala Lumpur,marah,nak marah berpada nak seronok berpada nasihat pada diri sendiri,,
1380,December,26/12/2020,0.005510617,0.545551117,0.448938266,neutral,Kuala Lumpur,sedih,sedih dengan diri yang tak mampu beri kebahagiaan dekat mak sendiri,,
1381,December,26/12/2020,0.004058455,0.401787069,0.594154475,negative,Kuala Lumpur,#COVID19,elakkan s adalah vaksin yang paling berkesan untuk membendung penularan covid terus patuhi sop dan amalkan kawalan kendiri jaga diri dan keluarga,,
1382,December,26/12/2020,0.004058964,0.401837473,0.594103562,negative,Kuala Lumpur,bunuh diri,muhdhaziqadil nak bunuh diri,,
1383,December,24/12/2020,0.001108165,0.109708308,0.889183527,negative,Kuala Lumpur,bunuh diri,mau muntah liat tweet dia dulu minta jangan deket takut komitmen udah biasa sendiri butuh family time sekarang liat tweet nya sendu macam orang nak bunuh diri sebab perlukan orang lain is this what u said matured wipe my ass bitch karma la dulu sia in gua mampus,,
1384,December,23/12/2020,0.007945336,0.786588295,0.205466369,neutral,Kuala Lumpur,sedih,hrthzkwn muhasabah pada diri dulu bila hati tengah sedih banyak penyelesaian pintas dan sementara yang kita akan pilih nilai pada diri mana yang kurang mana yang lebih yang kurang kita perbaiki yang lebih kita kekalkan,,
1385,December,23/12/2020,0.000125676,0.012441884,0.98743244,negative,Kuala Lumpur,bunuh diri,perangai gila dia boleh buat aku rasa nak bunuh diri sekarang jgk,,
1386,December,22/12/2020,0.122366896,0.868856773,0.008776331,neutral,Kuala Lumpur,sedih,macam sedih pulak rasa bila part of family sendiri ada yang positive cov jaga diri jaga jarak moga kita dilindungi,,
1387,December,22/12/2020,0.00100158,0.099156382,0.899842038,negative,Kuala Lumpur,bunuh diri,asal lah malam tadi aku mimpi orang bunuh diri ni aku rasa dah dekat dua kali ni,,
1388,December,21/12/2020,0.002517424,0.249224992,0.748257584,negative,Kuala Lumpur,kecewa,dengar macam kecewa dah nasihat pun tak jalan tahu la tu duit dia tapi why not sambil tu cuba improve diri sendiri dlu,,
1389,December,20/12/2020,0.000487786,0.048290785,0.951221429,negative,Kuala Lumpur,sedih,sedih bila saudara aku share yang golongan title datin cakap dekat dorg cermin diri sikit tahu kau harta banyak datin tapi level sombong kau ni aku tak perkenanlah dengki,,
1390,December,20/12/2020,0.001249384,0.123688983,0.875061633,negative,Kuala Lumpur,kecewa,kecewa dengan diri sendiri dah seminggu tak keluar peluh,,
1391,December,19/12/2020,0.003295322,0.326236851,0.670467827,negative,Kuala Lumpur,bunuh diri,thisismirfan nanti duk dgn aku bunuh diri lagi,,
1392,December,19/12/2020,0.005481811,0.542699289,0.4518189,neutral,Kuala Lumpur,sedih,bila hang takde ataupun tak dapat apa benda yang hang nak hang tak perlu sedih hang perlu cari dengan usaha apa yang penting hang perlu bersyukur dengan apa yang hang ada sekarang pesan pada diri sendiri untuk muhasabah diri,,
1393,December,19/12/2020,0.000620297,0.06140942,0.937970283,negative,Kuala Lumpur,marah,marah dngan diri sndiri ni mmg tak boleh nak luah kan,,
1394,December,19/12/2020,0.003849577,0.381108087,0.615042337,negative,Kuala Lumpur,sedih,ikramibnsidik hati ni pedih dan perit lgi bila kita tgk ibu sedih so sometimes kita diamkan diri,,
1395,December,19/12/2020,0.009353007,0.925947645,0.064699349,neutral,Kuala Lumpur,sedih,sedih nya rase diri ini penat lelah cuba itu ini untuk naikkan chocolicio tapi takde pon yang sudi say hai,,
1396,December,18/12/2020,0.005918591,0.585940486,0.408140924,neutral,Kuala Lumpur,marah,adlinzkl haha aku mmg marah wei dgn diri sendiri,,
1397,December,18/12/2020,0.007612604,0.753647819,0.238739577,neutral,Kuala Lumpur,bunuh diri,snmaliy suruh classmate kau ke batch kau sorang attempt bunuh diri nanti lect kau stop la bagi assignment agagagaha,,
1398,December,18/12/2020,0.002709392,0.26822978,0.729060828,negative,Kuala Lumpur,sedih,inulnunanaa faham i pun kadang mcam u jugak tgh malam overthink n sedih tp bila i try figure out setiap kali kte fikir masalah tu takkan selesai so cara tenangkn diri kte kene berada d masa skrg bukan masa lalu atau masa depan u try cara i bg tu serius menjadi,,
1399,December,17/12/2020,0.003084359,0.305351535,0.691564106,negative,Kuala Lumpur,bunuh diri,endwithz dikira cubaan bunuh diri kalau tenung tu siapa buat wallpaper gambar dia ni boleh report dekat bomba cubaan bunuh diri kakakakaka,,
1400,December,17/12/2020,0.003103499,0.307246441,0.68965006,negative,Kuala Lumpur,sedih,mommyani saya berasa sangat kesian kat dia dengan dugaan yang dihadapi bila tengok dia positive buat saya rasa sedih dengan diri sendiri dia lebih menghargai kehidupannya melebihi saya hargai kehidupan saya,,
1401,December,17/12/2020,0.000814991,0.080684148,0.918500861,negative,Kuala Lumpur,marah,ramai suruh aku cari awek hahaha bro bukan tak nak cari cuma aku tak suka orang annoying tetiba merajuk tak tentu pasal tetiba marah kau benda babi baik aku cari duit dan happy kan diri sendiri lagi bagus dont waste your time dengan orang yang belum tentu dengan kita okay,,
1402,December,16/12/2020,0.001664817,0.164816911,0.833518272,negative,Kuala Lumpur,marah,langgar dinding atau meja ialah jenis clumsiness yang saya tak tau nak marah diri sendiri ke dinding atau meja tu mungkin salah dahi dan siku apa pun esok nak try makan gepuk,,
1403,December,16/12/2020,0.004162386,0.412076237,0.583761377,negative,Kuala Lumpur,sedih,missalienx kenapa ntah tepuk dada tanya diri sendiri lah kata kat dia hahaha lagi buat sedih konon kena ujian,,
1404,December,16/12/2020,0.004294513,0.425156791,0.570548696,negative,Kuala Lumpur,bunuh diri,nttzi muhammadhaizam its true ada yang sanggup bunuh diri disebabkan perkara ini,,
1405,December,16/12/2020,0.007818629,0.774044223,0.218137148,neutral,Kuala Lumpur,#KitaJagaKita,mencari cari pelindungan terbaik untuk diri anda dan keluarga just inbox or whtsapp shafiq untuk mendapatkan khidmat nasihat secara percuma bagi plan medical card hibbah kematian manfaat hilang upaya kekal dan manfaat penyakit kritikal kita jaga kita medical card takaful,,
1406,December,16/12/2020,0.002348239,0.232475613,0.765176148,negative,Kuala Lumpur,bunuh diri,natashaanizam cakap la sorry sambil ugut bunuh diri baru real,,
1407,December,16/12/2020,0.004782234,0.473441184,0.521776582,negative,Kuala Lumpur,sedih,dalam dunia sekarang banyak orang menghina orang lain untuk tutup kekurangan diri its make them feel better more confidence sedih bukan,,
1408,December,16/12/2020,0.006404332,0.634028862,0.359566806,neutral,Kuala Lumpur,marah,sold siap tukar nama umur mai beli keta cash tnya mak tk marah ke beli saya beli guna duit saya bang mak saya tk tahu saya teringin nk guna honda saya kumpul dari sekolah bagus dik keputusan untuk diri sendiri janji usaha alutee,,
1409,December,15/12/2020,0.001147674,0.113619753,0.885232573,negative,Kuala Lumpur,bunuh diri,kalau tetiba you datang dekat i cakap nak kahwin lain i akan hina you ina you sampai you bunuh diri walaupun masa tu you dah kaya i akan make sure i hina sampai you bunuh diri kata bini baru cakap nak pakai baju melayu esok bahaya niii hahahaha kushinot,,
1410,December,15/12/2020,0.000890624,0.088171756,0.91093762,negative,Kuala Lumpur,marah,aku rasa nak bunuh je diri aku lepas semua keputusan untuk gym balik ni,,
1411,December,15/12/2020,0.121142757,0.870068671,0.008788572,neutral,Kuala Lumpur,bunuh diri,roikinney kan nice to look at but i wouldnt wanna live here kang tak pasal pasal orang assume aku bunuh diri,,
1412,December,15/12/2020,0.002167215,0.214554317,0.783278467,negative,Kuala Lumpur,bunuh diri,no amani noo you cannot die just like that at least kau jadi gila sampai bunuh diri sendiri pun dah memadai aku pulak yang psycho sekarang ni cinta sekali lagi,,
1413,December,15/12/2020,0.002239098,0.221670676,0.776090226,negative,Kuala Lumpur,marah,notyourladyb kau la buat aku marah ha marah la diri sendiri,,
1414,December,14/12/2020,0.001191539,0.117962398,0.880846063,negative,Kuala Lumpur,sedih,sedih down weh itu yg org ckp jgn cpt percaya dgn harapan nti makan diri allahhu,,
1415,December,14/12/2020,0.002022221,0.200199921,0.797777858,negative,Kuala Lumpur,bunuh diri,kalau lepaskan chiky kat pasar borong confirm dia frust bunuh diri baru dia tahu makanan dia mahal tahu nak tidur jeee,,
1416,December,14/12/2020,0.000117949,0.011676997,0.988205054,negative,Kuala Lumpur,marah,aku gila ke kalau aku marah diri aku sendiri sebab lambat datang kerja bukan ada orang marah pun actually,,
1417,December,14/12/2020,0.003030227,0.299992437,0.696977336,negative,Kuala Lumpur,bunuh diri,cepat bunuh diri aku tggu berita tv kt depan tv,,
1418,December,13/12/2020,0.004449527,0.440503165,0.555047308,negative,Kuala Lumpur,kecewa,jangan mencari kesempurnaan dalam diri seseorang kerena kita akan nampak kekurangan yang membuatkan kita rasa kecewa alhamdulillah what i have now kuala lumpur,,
1419,December,13/12/2020,0.003337179,0.330380752,0.666282069,negative,Kuala Lumpur,marah,tak sedar diri hahahaha aku suka marah tetot anjang camtu,,
1420,December,13/12/2020,0.004122933,0.408170323,0.587706744,negative,Kuala Lumpur,bunuh diri,kalau dapat kat aku ni aku hoooooooooon pastu turun tingkap cakap nak bunuh diri jangan susahkan orang,,
1421,December,12/12/2020,0.000184924,0.018307518,0.981507558,negative,Kuala Lumpur,marah,makan hati kecik hati semualah pujuk sejukkan rasa lifeless lonely terpinggir sebab benda libatkan hati ni aku dh serik bila jauh sumpah serik rasa nak marah rasa useless pada diri sendiri tak bole nak buat apa,,
1422,December,12/12/2020,0.001428201,0.141391934,0.857179865,negative,Kuala Lumpur,bunuh diri,mufarwafarid nak tanya klu org tu cuba nak bunuh diri bkn sbb mental tapi sbb nk lari dari hutang mcm mana kita nk selesaikan ye i mean legally,,
1423,December,12/12/2020,0.00101427,0.100412744,0.898572986,negative,Kuala Lumpur,sedih,setiap malam sebelum nak tidur selalu ada satu perasaan yg rasa diri ini bukan ibu yang baik hmm sedih sgt rasa sedih sbb anak dapat ibu yg mcm ni,,
1424,December,11/12/2020,0.000940205,0.093080335,0.905979459,negative,Kuala Lumpur,sedih,dah boleh slow slow ingatkan diri sendiri selalu kit to not be too concerned of others dia sedih dia sakit lantak pi sbb kekadang tu lg senang tak layan dr melayan,,
1425,December,11/12/2020,0.005464886,0.541023713,0.453511401,neutral,Kuala Lumpur,sedih,aku tengah cabar diri aku untuk edit video happy jadi sedih hehe,,
1426,December,10/12/2020,0.000143002,0.014157203,0.985699795,negative,Kuala Lumpur,bunuh diri,aku masih hidup walaupun dah banyak kali hampir mati eksiden dan cubaan bunuh diri,,
1427,December,9/12/2020,0.000242631,0.024020424,0.975736945,negative,Kuala Lumpur,marah,terkejut aku bodo kakak tu datang datang terus ugut nak bunuh diri nasib la aku yang lapar ni boleh kawal emosi terus tanya dia kenapa kakak kenapa nak bunuh diri pulak apa boleh saya tolong saya tolong ibu tunggal seorang anak masahalah family la tu,,
1428,December,9/12/2020,0.001242243,0.122982092,0.875775665,negative,Kuala Lumpur,kecewa,kalau aku balik either tdo kalau letih n kecewa sgt sbb x leh jawab or release stress layan games ke wayang ke masa master dlu motivate diri habis je sesi lab yg bz gila reward diri g tgk bola kat stadium and ofkos ngedate hampir evryday ahh kenangan,,
1429,December,9/12/2020,0.007576984,0.750121427,0.242301589,neutral,Kuala Lumpur,bunuh diri,jika anda penyokong manchester united saya minta anda banyakkan beristighfar dan banyak mengingati tuhan lupakan bola sepak buat seketika mungkin sudah takdir pasukan anda bukan lagi pasukan yang kuat di persada eropah kuatkan semangat jangan ada cubaan bunuh diri,,
1430,December,8/12/2020,0.001387989,0.13741091,0.861201101,negative,Kuala Lumpur,sedih,tak tau la pulak kalau aku ni di gunakan masa engko sedih je kalau begitu iolls undur diri je la,,
1431,December,8/12/2020,0.001034938,0.102458821,0.896506242,negative,Kuala Lumpur,sedih,selalu pesan dengan member kalau kau rasa sakit suami kau hawau tapi kau kena bersyukur at least keluarga mak pak depan mata belajaq cari kelebihan diri sendiri ketika sedih,,
1432,December,8/12/2020,0.001322098,0.130887675,0.867790227,negative,Kuala Lumpur,marah,double stupid ye aku dah keluarkan duit siang tadi lepas tu duit tu letak kat lanyard sekali dgn id kad id kad tu pulak aku letak dalam locker taktau nak marah ke sedih dgn diri sendiri harini,,
1433,December,8/12/2020,0.001596549,0.158058367,0.840345084,negative,Kuala Lumpur,marah,mentang la teacher tak pernah marah suka hati je ya nak buat kelas tiba dalam masa mins dah la homework tak hantar teacher malas ya nak marah sebab korang buat homework tu untuk diri korang teacher dah pandai,,
1434,December,7/12/2020,0.004328563,0.428527688,0.56714375,negative,Kuala Lumpur,bunuh diri,kita bikin jambatan dia p bunuh diri sohai,,
1435,December,6/12/2020,0.000278997,0.027620666,0.972100337,negative,Kuala Lumpur,sedih,takpayah pura ii sedih sial kalau diri sendiri takda rasa bersalah,,
1436,December,6/12/2020,0.0015524,0.153687581,0.844760019,negative,Kuala Lumpur,bunuh diri,anna rate suicide dan cubaan bunuh diri meningkat lagi dasyat dri kes covid mgkn kena bakar kot company tu terus hahahahaha,,
1437,December,6/12/2020,0.000733908,0.072656859,0.926609234,negative,Kuala Lumpur,sedih,kitaraoff kalau aku mmg aku salahkan diri sendiri je lah lps tu tak tau brp lama aku nk sedih dan nk move on sedih oiii,,
1438,December,6/12/2020,0.000227729,0.022545182,0.977227089,negative,Kuala Lumpur,bunuh diri,seksyen cubaan bunuh diri denda maksimum rm atau penjara bln,,
1439,December,6/12/2020,0.000674489,0.066774393,0.932551118,negative,Kuala Lumpur,bunuh diri,betul perasaan nak bunuh diri tu aku fikir normal dulu selalu fikir macam tu tapi tau agama melarang,,
1440,December,5/12/2020,0.000597261,0.059128833,0.940273907,negative,Kuala Lumpur,marah,nak kata bodoh marah nak di maki nanti kata kurang hajar pulak bila diam melampau pulak perempuan ni sibuk call budak yang keluar lepak dgn aku tnya kau lepak dkat mna dgn siapa kau okey ke tak nak kata ok ke tak baik kau tngok diri kau tu ok ke tak perempuan cari perempuan,,
1441,December,4/12/2020,0.001320094,0.130689283,0.867990623,negative,Kuala Lumpur,marah,akhir zaman ni susah nak cari guru nak jadi alim senang belambak ustaz boleh ajar kitab tapi siapa yg boleh nak train kita punya marah jeles iri riyak sombong rasa diri special ketika mana kita rasa kita baik itulah wajah kita yg paling hodoh,,
1442,December,4/12/2020,0.007917513,0.783833828,0.208248659,neutral,Kuala Lumpur,sedih,syayange accurate or diri you yang jealous diri sendiri taknak improve or memang dah tak boleh improve but feel salty pasal orang lebih dari kau hahahaha sedih perempuan macam ni,,
1443,December,3/12/2020,0.001415898,0.140173862,0.858410241,negative,Kuala Lumpur,kecewa,masa bulan puasa tahun ni i beranikan diri tanya apa status kitorang can you guys imagine i kawan dengan dia almost year tak pernah tanya apa status relationship kitorang i takut kecewa macam macam i fikir,,
1444,December,3/12/2020,0.000160323,0.015871934,0.983967744,negative,Kuala Lumpur,bunuh diri,isteri tengah pegang pisau hulur dan ugut kalau x lafaz cerai isteri akan bunuh suami isteri tgh acu pisau dkt anak dan ugut kalau x lafaz cerai akan cederakan anak isteri tgh cuba utk bunuh diri dan ugut kalau x lafaz cerai isteri akan bunuh diri,,
1445,December,2/12/2020,0.00246253,0.24379044,0.75374703,negative,Kuala Lumpur,kecewa,bila igt apa yg dia buat selalu ckp kt diri ni takpe allah ada atur kan rezeki lain untuk aku bila teringat try untuk positif kan diri balik selalu berdoa supaya ada rezeki lain untuk diri ini tapi tulah bila syaitan menguasai diri rasa kecewa tu masih ada,,
1446,December,2/12/2020,0.000397859,0.039388019,0.960214122,negative,Kuala Lumpur,bunuh diri,tw suicide tadi dr cerita ada budak tahun fakulti pengurusan cuba bunuh diri pagi tadi rupanya bila bawak pergi hospital tahap depression and anxiety dia extremely severe punca sebab online class,,
1447,November,30/11/2020,0.003211749,0.317963154,0.678825097,negative,Kuala Lumpur,kecewa,setelah berjaya jual satu barang di carosell sy beli pula barang baru dh tu bila nak abisnya barang kt rumah ni kecewa dgn diri sendiri,,
1448,November,30/11/2020,0.002208622,0.218653529,0.779137849,negative,Kuala Lumpur,sedih,mcm pelik mengaku attention seeker kan kahkah sebabnya dlu ade je member yg pernah cakap post selfies ni dulu narcissistic blabla abang cakap attention seeker blablabla perempuan kena jaga diri keluar la mcm ayat ceramah blablabla mindset diorg buat aku sedih,,
1449,November,29/11/2020,0.000631478,0.062516341,0.93685218,negative,Kuala Lumpur,bunuh diri,tapi knowing a friend will treat me as aku yg bersalah sbb diberi peluang utk dirogol mmg aku rasa masa tu bunuh diri jer jalan penyelesaian thats why i said about empathy tu kena ada tak suruh kau mengiyakan tindakan bodoh aku tapi at least kesiankan aku tu jer,,
1450,November,29/11/2020,0.001159943,0.114834369,0.884005688,negative,Kuala Lumpur,bunuh diri,overdose ubat kira bunuh diri jgk ke saja tanya,,
1451,November,28/11/2020,0.000389047,0.038515667,0.961095286,negative,Kuala Lumpur,bunuh diri,reff epl boleh pergi bunuh diri sial semua nak tgk var buto apa var ni pakai time last skali kau reff still ade kuasa nak tentukan foul ke tak tak perlu semua bnd nak tgk var babi kalau semua var reff yg hidup ni pergi bunuh diri sial anjing anak sundal,,
1452,November,28/11/2020,0.000442697,0.043827026,0.955730276,negative,Kuala Lumpur,bunuh diri,soyoulikeart memang masih dalam rawatan pakar di hospital tu uma bila whats app peguam macam gitu kita pulak rasa insecure dah kenapa sampai nak bunuh diri,,
