id,user_id,username,date,near,tweet
1339980000000000000,192153332,azimshaharahman,19/12/2020,Kuala Lumpur,@AinulNunanaa r u ok? be strong dear.. u jgn overthink sgt.. n tidur jgn dlam keadaan sedih.... if u rasa nak calm cuba try cara ni... walaupun x deppression still can use utk tenangkn diri dr byak bfikir...  https://t.co/Vwt1OludCq hopefully esok bangun tiada lagi kesedihan ❤️
1339970000000000000,1.33799E+18,chocolicioshop,19/12/2020,Kuala Lumpur,@endwithz Dikira cubaan bunuh diri kalau tenung tu. Siapa buat wallpaper gambar dia ni boleh report dekat bomba cubaan bunuh diri kakakakaka
1339970000000000000,601932556,nuraini90_,19/12/2020,Kuala Lumpur,"@bernamadotcom klu perisak je abis kene bunuh. contoh pekebun. dieorang ambik tanah, teroka tanah tempat tinggal haiwan perosak. pastu deme bunuh haiwan tu. klu aku jadi haiwan pun da tentu aku protect umah aku. lain la ajak duk sekali kongsi. terasa la sikit diri tu #khalifah atas muka bumi  https://t.co/9wlJtf233y"
1339870000000000000,212041347,mnmuhdnabil,18/12/2020,Kuala Lumpur,"@mommy_ani Saya berasa sangat kesian kat dia. Dengan dugaan yang dihadapi.  Bila tengok dia positive, buat saya rasa sedih dengan diri sendiri  Dia lebih menghargai kehidupannya melebihi saya hargai kehidupan saya"
1339830000000000000,1467325639,shzshazzy,18/12/2020,Kuala Lumpur,Ramai suruh aku cari awek HAHAHA bro bukan tak nak cari cuma aku tak suka orang annoying tetiba merajuk tak tentu pasal tetiba marah Kau benda babi baik aku cari duit dan happy kan diri sendiri lagi bagus don’t waste your time Dengan orang yang belum tentu Dengan kita OKAY
1339720000000000000,476821119,myra_396,18/12/2020,Kuala Lumpur,"Langgar dinding atau meja ialah jenis2 clumsiness yang saya tak tau nak marah diri sendiri ke dinding atau meja tu. Mungkin salah dahi dan siku. Apa2 pun, esok nak try makan gepuk."
1339630000000000000,9.50741E+17,nyctophfilia,18/12/2020,Kuala Lumpur,"@missalienx Kenapa ntah, tepuk dada tanya diri sendiri lah kata kat dia. Hahaha, lagi buat sedih konon kena ujian."
1339630000000000000,9.50741E+17,nyctophfilia,18/12/2020,Kuala Lumpur,@nttzi_ @muhammad_haizam It’s true. Ada yang sanggup bunuh diri disebabkan perkara ini.
1339480000000000000,936349447,admzmn65,17/12/2020,Kuala Lumpur,"Mencari-cari pelindungan terbaik untuk diri anda dan keluarga?   Just inbox or whtsapp shafiq untuk mendapatkan khidmat nasihat secara percuma bagi plan medical card, hibbah kematian, manfaat hilang upaya kekal dan manfaat penyakit kritikal.   #KitaJagaKita #medicalcard #takaful  https://t.co/TS45wsYrhr"
1339460000000000000,1.23646E+18,mrsunexpected87,17/12/2020,Kuala Lumpur,@NatashaaNizam Cakap la sorry sambil ugut bunuh diri. Baru real
1339380000000000000,2333186586,ben153yih,17/12/2020,Kuala Lumpur,"Dalam dunia sekarang, banyak orang menghina orang lain untuk tutup kekurangan diri, it’s make them feel better &amp; more confidence., sedih bukan? 🤭😅"
1339350000000000000,1967241511,ameremer1,17/12/2020,Kuala Lumpur,Sold. Siap tukar nama. Umur 18 mai beli keta cash. Tnya mak tk marah ke beli. Saya beli guna duit saya bang mak saya tk tahu saya teringin nk guna honda saya kumpul dari sekolah. Bagus dik keputusan untuk diri sendiri. Janji usaha .salutee  https://t.co/7OsCwgv5l5
1339220000000000000,7.10047E+17,itsneyji,16/12/2020,Kuala Lumpur,"“Kalau tetiba you datang dekat I cakap nak kahwin lain, I akan hina you. Hina you sampai you bunuh diri. Walaupun masa tu you dah kaya. I akan make sure I hina. Sampai you bunuh diri”, kata bini  Baru cakap nak pakai baju melayu esok. Bahaya niii. Hahahaha.  @kushinot 🤦🏽‍♂️"
1339210000000000000,372528051,syedmshafik,16/12/2020,Kuala Lumpur,aku rasa nak bunuh je diri aku lepas semua keputusan untuk gym balik ni🥲  https://t.co/mXM5NZFmbZ
1339190000000000000,1372919629,iamhazwan,16/12/2020,Kuala Lumpur,"@RoiKinney Kan, nice to look at but I wouldn't wanna live here, kang tak pasal-pasal orang assume aku bunuh diri."
1339110000000000000,1.01413E+18,syfqrzkk,16/12/2020,Kuala Lumpur,No amani noo. You cannot die just like that! Atleast kau jadi gila sampai bunuh diri sendiri pun dah memadai 😌.   Aku pulak yang psycho sekarang ni 😂🤣  #cintasekalilagi
1339070000000000000,1.00226E+18,h_jorn,16/12/2020,Kuala Lumpur,"@notyourladyb kau la buat aku marah, ha marah la diri sendiri"
1338910000000000000,116462153,ahboy_fahmi,16/12/2020,Kuala Lumpur,Sedih down weh Itu yg org ckp jgn cpt percaya dgn harapan nti makan diri.. Allahhu 😔🥲
1338910000000000000,442838517,xikhwan,16/12/2020,Kuala Lumpur,kalau lepaskan chiky kat pasar borong. confirm dia frust bunuh diri. baru dia tahu makanan dia mahal. tahu nak tidur jeee
1338860000000000000,710387479,inipaanlah,15/12/2020,Kuala Lumpur,Aku gila ke kalau aku marah diri aku sendiri sebab lambat datang kerja? 😭 bukan ada orang marah pun actually.
1338790000000000000,1.09755E+18,cikgumelati1,15/12/2020,Kuala Lumpur,"CEPAT BUNUH DIRI , AKU TGGU BERITA TV3 KT DEPAN TV"
1338770000000000000,1.24488E+18,notarifff,15/12/2020,Kuala Lumpur,"Jangan mencari kesempurnaan dalam diri seseorang, kerena kita akan nampak kekurangan yang membuatkan kita rasa kecewa.   Alhamdulillah..what i have now...  ♥️ @ Kuala Lumpur  https://t.co/xpVngpawW9"
1338680000000000000,1.16979E+18,ikaharfizal,15/12/2020,Kuala Lumpur,tak sedar diri! hahahaha aku suka marah tetot anjang camtu
1338550000000000000,1.13781E+18,_khusairi_,15/12/2020,Kuala Lumpur,"Kalau dapat kat aku ni, aku hoooooooooon pastu turun tingkap cakap “nak bunuh diri, jangan susahkan orang” 🤬"
1338470000000000000,1.10442E+18,alfiehussaini1,14/12/2020,Kuala Lumpur,"Makan hati kecik hati semualah.  Pujuk ?? sejukkan??  . Rasa Lifeless.  Lonely , terpinggir.   Sebab benda2 libatkan hati ni aku dh serik bila jauh. Sumpah serik.  Rasa nak marah rasa useless pada diri sendiri.  Tak bole nak buat apa2."
1338400000000000000,3244368997,nfxzxhix,14/12/2020,Kuala Lumpur,"@mufarwafarid Nak tanya...klu org Tu cuba nak bunuh diri bkn sbb mental, tapi sbb nk lari dari hutang. Mcm mana kita nk selesaikan ye?? I mean, legally."
1338300000000000000,91787641,jd4rylee,14/12/2020,Kuala Lumpur,Setiap malam sebelum nak tidur selalu ada satu perasaan yg rasa diri ini bukan ibu yang baik. Hmm sedih sgt rasa sedih sbb anak dapat ibu yg mcm ni ☹️
1338230000000000000,1.20006E+18,queensyamesya,14/12/2020,Kuala Lumpur,"Dah boleh slow slow ingatkan diri sendiri selalu kit to not be too concerned of others. Dia sedih, dia sakit lantak pi. Sbb kekadang tu. Lg senang tak layan dr melayan."
1338070000000000000,734194628,gadistourist_,13/12/2020,Kuala Lumpur,Aku tengah cabar diri aku untuk edit video happy jadi sedih hehe
1337900000000000000,1642906608,atiqahnorisam,13/12/2020,Kuala Lumpur,Aku masih hidup walaupun dah banyak kali hampir mati eksiden dan cubaan bunuh diri.
1337800000000000000,154064838,_hnzbtrsya,13/12/2020,Kuala Lumpur,"Terkejut aku bodo, kakak tu datang-datang terus ugut nak bunuh diri🤦🏼‍♂️. Nasib la aku yang lapar ni boleh kawal emosi.   Terus tanya dia kenapa kakak? Kenapa nak bunuh diri pulak apa boleh saya tolong saya tolong.   Ibu tunggal seorang anak. Masahalah family la tu."
1337710000000000000,819216192,xxfaizwanxx,12/12/2020,Kuala Lumpur,"Kalau aku? Balik either tdo(kalau letih n kecewa sgt sbb x leh jawab), or release stress. Layan games ke, wayang ke. Masa Master dlu motivate diri habis je sesi lab yg bz gila, reward diri g tgk bola kat stadium. And ofkos, ngedate hampir evryday . Ahh kenangan 🥲"
1337590000000000000,1.16469E+18,darkrobe10,12/12/2020,Kuala Lumpur,"Jika anda penyokong Manchester United, saya minta anda banyakkan beristighfar dan banyak mengingati Tuhan. Lupakan bola sepak buat seketika.  Mungkin sudah takdir pasukan anda bukan lagi pasukan yang kuat di persada Eropah.  Kuatkan semangat. Jangan ada cubaan bunuh diri."
1337440000000000000,265966987,fshajml,12/12/2020,Kuala Lumpur,Tak tau la pulak kalau aku ni di gunakan masa2 engko sedih je. Kalau begitu iolls undur diri je la. ☺️
1337390000000000000,1.32291E+18,_hunsoj,11/12/2020,Kuala Lumpur,"Selalu pesan dengan member, kalau. Kau rasa sakit suami kau hawau tapi kau kena bersyukur at least Keluarga mak pak depan mata. Belajaq cari kelebihan diri sendiri ketika sedih"
1337080000000000000,3113458357,adhanazrx,11/12/2020,Kuala Lumpur,Double stupid ye. Aku dah keluarkan duit siang tadi. Lepas tu duit tu letak kat lanyard sekali dgn id kad. Id kad tu pulak aku letak dalam locker 😓😓😓. Taktau nak marah ke sedih dgn diri sendiri harini
1336710000000000000,562225074,fadzilnoir,10/12/2020,Kuala Lumpur,@sputnik_19 Bunuh diri selamatkan ambulanss
1336560000000000000,91787641,jd4rylee,9/12/2020,Kuala Lumpur,"Mentang2 la teacher tak pernah marah, suka hati je ya nak buat kelas tiba2 dalam masa 30 mins. Dah la homework tak hantar. Teacher malas ya nak marah sebab korang buat homework tu untuk diri korang. Teacher dah pandai 🤷🏻‍♀️"
1336540000000000000,2450753258,arizodik,9/12/2020,Kuala Lumpur,Sedih dengan diri sendiri.
1336480000000000000,906076778,fareastaiman,9/12/2020,Kuala Lumpur,Kita bikin jambatan dia p bunuh diri .... #Sohai
1336340000000000000,97682686,wawabad,8/12/2020,Kuala Lumpur,takpayah pura ii sedih sial kalau diri sendiri takda rasa bersalah
1336310000000000000,8.25548E+17,nufarsa,8/12/2020,Kuala Lumpur,@anna7447 Rate suicide dan cubaan bunuh diri meningkat lagi dasyat dri kes covid 19. Mgkn kena bakar kot company tu terus hahahahaha
1336290000000000000,1735598659,zed_hafizuddin,8/12/2020,Kuala Lumpur,@kitaraoff Kalau aku mmg aku salahkan diri sendiri je lah. Lps tu tak tau brp lama aku nk sedih dan nk move on. Sedih oiii
1336280000000000000,1041471594,wavif,8/12/2020,Kuala Lumpur,Seksyen 309 cubaan bunuh diri...denda maksimum rm2000 atau penjara 1 bln
1336140000000000000,220953512,amalinaroslim,8/12/2020,Kuala Lumpur,"Betul. Perasaan nak bunuh diri tu aku fikir normal. Dulu selalu fikir macam tu, tapi tau. Agama melarang."
1335990000000000000,421755085,fahmiizzuddin44,8/12/2020,Kuala Lumpur,"Nak kata bodoh marah, nak di maki nanti kata kurang hajar pulak Bila diam melampau pulak perempuan ni sibuk call budak yang keluar lepak dgn aku tnya kau lepak dkat mna dgn siapa kau okey ke tak 🤦🏻‍♂️ Nak kata ok ke tak baik kau tngok diri kau tu ok ke tak Perempuan cari perempuan🤣"
1335620000000000000,186114084,dgre10,7/12/2020,Kuala Lumpur,"Akhir zaman ni susah nak cari guru. Nak jadi alim senang. Belambak ustaz boleh ajar kitab. Tapi siapa yg boleh nak train kita punya marah, jeles, iri, riyak, sombong, rasa diri special? Ketikamana kita rasa kita baik, itulah wajah kita yg paling hodoh."
1335610000000000000,1.18415E+18,myy_nb,6/12/2020,Kuala Lumpur,"𝐏𝐄𝐌𝐁𝐔𝐃𝐀𝐘𝐀𝐀𝐍 𝐍𝐎𝐑𝐌𝐀 𝐁𝐀𝐇𝐀𝐑𝐔 𝐃𝐀𝐋𝐀𝐌 𝐊𝐎𝐌𝐔𝐍𝐈𝐓𝐈  Sayangi diri dan keluarga, Terus patuhi SOP dan amalkan kawalan kendiri bagi memutuskan penularan wabak #COVID19.   https://t.co/F9NGGjwEPJ  https://t.co/oFG3K1fX9C"
1335560000000000000,274529757,ateenhana,6/12/2020,Kuala Lumpur,@syayangE accurate or diri you yang jealous? diri sendiri taknak improve or memang dah tak boleh improve but feel salty pasal orang lebih dari kau hahahaha sedih perempuan macam ni
1335540000000000000,44091732,anamichi,6/12/2020,Kuala Lumpur,"𝐏𝐄𝐌𝐁𝐔𝐃𝐀𝐘𝐀𝐀𝐍 𝐍𝐎𝐑𝐌𝐀 𝐁𝐀𝐇𝐀𝐑𝐔 𝐃𝐀𝐋𝐀𝐌 𝐊𝐎𝐌𝐔𝐍𝐈𝐓𝐈  Sayangi diri dan keluarga, Terus patuhi SOP dan amalkan kawalan kendiri bagi memutuskan penularan wabak #COVID19.  #JaPenSelangor  Infografik : MKN  https://t.co/Mkm1qoPWUW"
1335470000000000000,4327714816,zef_sama72,6/12/2020,Kuala Lumpur,"Masa bulan puasa tahun ni, i beranikan diri tanya apa status kitorang. Can you guys imagine, I kawan dengan dia almost 1 year tak pernah tanya apa status relationship kitorang. I takut kecewa..macam-macam i fikir 😣"
1335380000000000000,1072843464,ns_iem,6/12/2020,Kuala Lumpur,"𝐍𝐎𝐑𝐌𝐀 𝐁𝐀𝐇𝐀𝐑𝐔 𝐃𝐀𝐋𝐀𝐌 𝐊𝐄𝐇𝐈𝐃𝐔𝐏𝐀𝐍 𝐊𝐄𝐊𝐄𝐋𝐔𝐀𝐑𝐆𝐀𝐀𝐍  Sayangi diri dan keluarga, Terus patuhi SOP dan amalkan kawalan kendiri bagi memutuskan penularan wabak #COVID19.  #JaPenSelangor  Sumber : MKN  https://t.co/lMOgX7PjT8"
1335230000000000000,1.18743E+18,syahfie9,5/12/2020,Kuala Lumpur,"isteri tengah pegang pisau hulur dan ugut kalau x lafaz cerai, isteri akan bunuh suami @  isteri tgh acu pisau dkt anak2 dan ugut kalau x lafaz cerai akan cederakan anak2 @  isteri tgh cuba utk bunuh diri dan ugut kalau x lafaz cerai, isteri akan bunuh diri"
1334870000000000000,4808074508,ahlulsyorga,4/12/2020,Kuala Lumpur,"Bila igt apa yg dia buat, selalu ckp kt diri ni. Takpe, Allah ada atur kan rezeki lain untuk aku. Bila teringat try untuk positif kan diri balik. Selalu berdoa supaya ada rezeki lain untuk diri ini. Tapi tulah, bila syaitan menguasai diri. Rasa kecewa tu masih ada. 😔"
1334710000000000000,87684046,leeyouhin,4/12/2020,Kuala Lumpur,"𝐍𝐎𝐑𝐌𝐀 𝐁𝐀𝐇𝐀𝐑𝐔 𝐃𝐀𝐋𝐀𝐌 𝐊𝐄𝐇𝐈𝐃𝐔𝐏𝐀𝐍 𝐊𝐄𝐊𝐄𝐋𝐔𝐀𝐑𝐆𝐀𝐀𝐍  Sayangi diri dan keluarga, Terus patuhi SOP dan amalkan kawalan kendiri bagi memutuskan penularan wabak #COVID19.  Credit to @mkn_rasmi  https://t.co/EdrnM5g8ji"
1334600000000000000,218042561,wreckitrxfe,4/12/2020,Kuala Lumpur,"tw: suicide tadi dr cerita ada budak tahun 1 fakulti pengurusan cuba bunuh diri pagi tadi. rupanya bila bawak pergi hospital, tahap depression and anxiety dia extremely severe. punca? sebab online class"
1334480000000000000,465361856,alisuhaili62,3/12/2020,Kuala Lumpur,Setelah berjaya jual satu barang di Carosell.. sy beli pula 1 barang baru. Dh tu bila nak abisnya barang2 kt rumah ni. Kecewa dgn diri sendiri.
1334420000000000000,1.09309E+18,nunu_selamat,3/12/2020,Kuala Lumpur,"Mcm pelik mengaku attention seeker kan kahkah. Sebabnya dlu ade je member yg pernah cakap post selfies ni dulu narcissistic blabla. Abang cakap attention seeker blablabla ""perempuan kena jaga diri keluar la mcm2 ayat ceramah blablabla""  Mindset diorg buat aku sedih🌜"
1334360000000000000,465361856,alisuhaili62,3/12/2020,Kuala Lumpur,Bunuh diri tu berdosa ya anak anak
1334340000000000000,562940611,beardinlihyah,3/12/2020,Kuala Lumpur,tapi knowing a friend will treat me as aku yg bersalah sbb diberi peluang utk dirogol. mmg aku rasa masa tu bunuh diri jer jalan penyelesaian. thats why i said about empathy tu kena ada. tak suruh kau mengiyakan tindakan bodoh aku tapi at least kesiankan aku tu jer.
1334100000000000000,621839198,zairinazura,2/12/2020,Kuala Lumpur,Overdose ubat kira bunuh diri jgk ke? Saja tanya
1334080000000000000,370562596,iyreskbs,2/12/2020,Kuala Lumpur,"Reff epl boleh pergi bunuh diri sial. Semua nak tgk var buto apa. Var ni pakai time last skali. Kau reff still ade kuasa nak tentukan foul ke tak, tak perlu semua bnd nak tgk var babi. Kalau semua var reff yg hidup ni pergi bunuh diri sial anjing anak sundal 🖕🖕🖕"
1333980000000000000,2914712418,maisarahdamia_,2/12/2020,Kuala Lumpur,@soyoulikeart Memang masih dalam rawatan pakar di Hospital tu. Cuma bila whats app Peguam macam gitu kita pulak rasa insecure dah kenapa sampai nak bunuh diri 😥
1333400000000000000,4681367174,anissueramli,30/11/2020,Kuala Lumpur,"“Saya tunggu je saat ni nanti, kalau Mahkamah tolak permohonan fasakh saya,nama Tuan, nama Hakim Mahkamah Syariah adalah punca saya bunuh diri nanti”  😱  Tiba-tiba aku rasa macam psychonya ada client macam ni.  Kes baru prosiding pra bicara kot.   😓  Allahu."
1333110000000000000,3866479932,tantantan00_,30/11/2020,Kuala Lumpur,"dr locum : u all ade baca tak berita org nak bunuh diri tu  us : yg mana ea ?  him : dia nak masuk sungai nak bunuh diri, tapi lepas nampak buaya dia patah balik tak jadi nak bunuh diri  HAHAHHAAHAHHAHAHAHAHAHAHAHAHAHHAHAHAHA CRACK SIALLA 😂😂😂😂😂"
1333100000000000000,400760902,ezzienette,30/11/2020,Kuala Lumpur,"Umur 7 tahun, I banyak kali nak tikam dada I time family tidur, tapi masa tu dah sekolah, ustazah cakap kalau umur I bunuh diri masuk syurga tapi parent yang tanggung dosa kita then I batalkan niat setiap kali teringat ayat tu."
1332880000000000000,9.10486E+17,dyasnisa,29/11/2020,Kuala Lumpur,"Dulu masa i kecik, i selalu doa dekat Tuhan ambik la nyawa i ni. I tak tahan dah nak hidup. Pernah rasa nak bunuh diri, nak lari rumah. Semua i kena buat. 😢  I dah start masak umur i 10 tahun. I iron baju adik adik sekolah umur i 9 tahun. Kemas rumah basuh baju apa semua... huhu"
1332870000000000000,1.23266E+18,nkuairiz,29/11/2020,Kuala Lumpur,"Baca pasal luahan seorang mak tentang anak yg depression sampai nak bunuh diri tu. Not to blame mak atau anak. Si anak baru 12 tahun, dan mak pun bukan jenis yg lepas tangan. Tp sbbkan luahan tu, replies org duk condemn mak, samakan diri sendiri dgn budak tu, blame their parents."
1332690000000000000,2402736007,nxzr97,28/11/2020,Kuala Lumpur,nak bunuh diri nampak buaya tak jadi? hmm
1332610000000000000,198305526,raficounsel,28/11/2020,Kuala Lumpur,"Nak bunuh diri tak takut, nampak buaya takot aduhh"
1332610000000000000,198305526,raficounsel,28/11/2020,Kuala Lumpur,Kdg rasa sedih pn ada sbb orang lain ada ja yg rindu.. Tp aku ada ke tidak sama saja.. But it's okay.. Kita jaga diri sndiri😊😊
1332590000000000000,3783068773,fahirahzrh_,28/11/2020,Kuala Lumpur,"Jgn dilayan sedih tu. Allah senantiasa disisi kita tak kira kita ni siapa, w/pun yg tak sembab Dia. Ada hikmah disebalik segala kejadian. First tgk kelemahan diri lepas tu baiki diri dan teruskan usaha. Kami doa yg terbaik buat Tuan."
1332390000000000000,8.40437E+17,syadaabd_,28/11/2020,Kuala Lumpur,I’m so stress and sad . Rasa nak bunuh diri pun ada 😢 penattt
1332350000000000000,1.13193E+18,babblingnia,27/11/2020,Kuala Lumpur,Ada baca kalau cepat sedih ni ada masalah dengan diri. 😩
1332300000000000000,315638356,dylla_diyana,27/11/2020,Kuala Lumpur,Aku nak maki aku nak maki fuhhhh marah nya rasa sekarang ni ! Bayangkan kalau baba aku diorang buat mcm ni weh panas betul hati ish ni bukan bapak aku pun aku panas ni. Lect yg teruk pun aku force diri masuk tau!!
1332300000000000000,1.2856E+18,nabaiman,27/11/2020,Kuala Lumpur,"United &amp; Liverpool fans kene ajar fans Arsenal bagaiman nak yakin walau dalam saat kritikal 😅. Hati kene jaga. Punyalah rasa rendah diri, bagus dah tapi sedih juga diri selalu kecewa. Bangkit! #coyg"
1332270000000000000,1.22091E+18,miramensatuu,27/11/2020,Kuala Lumpur,"Aku ingat skill editing aku paling hampeh. Tp melihatkan skill org lain lg sedih, maka layaklah aku bangga dgn diri sendiri. 😌"
1331970000000000000,773209644,wayssamie,26/11/2020,Kuala Lumpur,I heard berita said “Mahasiswa perlu biasakan diri dengan sistem pembelajaran atas talian bla bla bla”... so are you saying that we will..... not ... having class like usual until grad ke nanti ... ergh sedih 😭
1331960000000000000,1.18079E+18,donfitri65,26/11/2020,Kuala Lumpur,"@sfaizovic Haha tahu taknak marah. Hahaha. Relax lah, yg penting, jaga diri sendiri. 🤣🤣"
1331620000000000000,721819232,rasulshamsuddin,25/11/2020,Kuala Lumpur,Entahlah sedih betul nak luah pun sendiri luah kat diri sendiri
1331610000000000000,436827251,missnewspaper,25/11/2020,Kuala Lumpur,Jgn gelak kan org. Kena kat diri sendiri tau pulak marah. So matang sikit yer cik abg.
1331560000000000000,1.04296E+18,bellaxidzni,25/11/2020,Kuala Lumpur,Silap besar kena tangkap dengan VAT 69 ni. Penjenayah berat lebih rela bunuh diri bila tahu VAT 69 turun buru dorang.
1331400000000000000,754816334,pheanutzero,25/11/2020,Kuala Lumpur,kimak nak jadi gayboy pastuh x nk jadi diri sendiri..sedih hidup kau...
1331270000000000000,166175622,nina_darina,25/11/2020,Kuala Lumpur,Learn from home ni memang susah betul. Boleh kata tiap masa fikiran ni bercampur baur. Sampai hari2 motivate diri sendiri. Sedih betul hidup lonely ni kan hmm
1331210000000000000,4430038873,amaniaaariij,24/11/2020,Kuala Lumpur,sekarang aku rasa nak bunuh diri je
1331190000000000000,2992279539,mluthfiramli,24/11/2020,Kuala Lumpur,Damn ad org bunuh diri 😅😅😅
1331180000000000000,857436422,shuhadajamalii,24/11/2020,Kuala Lumpur,Org bunuh diri ni banyaknya kes cinta dgn muflis je
1331130000000000000,1.2158E+18,shahrezzashapie,24/11/2020,Kuala Lumpur,RO staf meninggal dunia. Dengar cita bunuh diri. 😔   https://t.co/7STXu2GIa5
1331120000000000000,2899341025,mimalkushairi,24/11/2020,Kuala Lumpur,Bila lepas makan durian pakai mask. Lepas tu sendawa besar. Perghhhh. Rasa mcm bunuh diri
1331070000000000000,1.24102E+18,ayenbarney,24/11/2020,Kuala Lumpur,@SyikinMunir Ceitt podaa. Hahaha tak laa.. Aku bawa laptop pun rasa macam bodoh je kenapa bawak. Kecewa dengan diri aku 💔
1331050000000000000,922481161,akramidr_,24/11/2020,Kuala Lumpur,"Selama 2-3 hari aku duduk hospital ni, macam2 perangai orang yang aku tengok. Syukur Alhamdulillah aku diberikan kekuatan lagi untuk menguruskan diri sendiri. Paling sedih bila tengok uncle2 kat sini takda siapa yang datang teman uruskan dia 😔  https://t.co/VEzk2hNqlS"
1330880000000000000,9.41502E+17,hudarhmn_,23/11/2020,Kuala Lumpur,@sitinoraisyah Ohhh... Nak hangang.. Jalan kat atas jambatan bunuh diri tu hahaha
1330860000000000000,3016491413,helmymohd94,23/11/2020,Kuala Lumpur,"Sedih pulak ingat abang fairuz. He was once a kind soul to me. Sedih sgt tak dpt jumpa dia before dia pergi, sbb aku tgh ada issue dgn diri aku gak time tu."
1330850000000000000,1587820514,aleeeep_zuhair,23/11/2020,Kuala Lumpur,@Aidill_fahmiey @lafilsdhiver_ @bukanhafeez 1 jaaaaa. 1 tu bunuh diri so tak kira 😤  https://t.co/PEFD9ZEt3x
1330780000000000000,197742614,abbyfardaus,23/11/2020,Kuala Lumpur,jalan terbaik kalau ade apa2 masalah.. jangan pedulik orang.. happy kan diri sendiri dulu.. supaya tak memendam rasa/ masalah.. lidah manusia mmg tajam.. perangai sesama manusia mmg kejam.. tapi jangan lah sampai bunuh diri!!
1330750000000000000,430659768,ummyrahman,23/11/2020,Kuala Lumpur,@nurulaissa Seperti cobaan bunuh diri di situ 😂😂
1330430000000000000,324365494,yanimunir_,22/11/2020,Kuala Lumpur,Ada yang kena buang kerja. Hilang punca rezeki. Kos sara diri dengan keluarga makin tinggi. Ada yang stress duduk rumah masalah keluarga. Gaji still macam tahun 90 an. Aku doa semua politician korup ni kena jawab setiap satu orang yang bunuh diri ni kat sana nanti.
1330430000000000000,232856609,zarlhasnor,22/11/2020,Kuala Lumpur,"@kungfuheidi Mayhem ni bagi aku legend , pencetus . Vocalist mati bunuh diri kawan sempat pegi 7E beli camera pakai buang ambik gambar then print as cover album legend"
1330400000000000000,70062328,nncm18,22/11/2020,Kuala Lumpur,@TSDMujeebudeen @KhalidSamad @SuaraKeadilan99 @SyedSaddiq @PartiAmanah @drwanazizah @DrDzul @syahredzan @SyedSaddiq @MSabu_Official @mujahidrawa  @RashidYusoff11 @niknazmi @IMMikhailHafiz @anwaribrahim Kes bunuh diri kerana hutang tertinggi sejak PKP  https://t.co/QcmV0UhDah
1330180000000000000,3030449857,asyrfzainal,21/11/2020,Kuala Lumpur,Ada terfikir nak bunuh diri ke? — 😊  https://t.co/z0bqFISENL
1329860000000000000,1106214300,zullandzzx,21/11/2020,Kuala Lumpur,Kena move my ass out from office now cause wth seram la jadi orang paling last dalam office. Teringat orang bunuh diri belakang opis ni
1329830000000000000,1.03884E+18,fatzary,21/11/2020,Kuala Lumpur,"bangun pagi tiba2 rasa kecewa dgn diri sendiri , dada aku sakit , jantung terasa ngilu"
1329810000000000000,549183462,snfatah,20/11/2020,Kuala Lumpur,"Note to self, kalau nak lepaskan marah &amp; geram kat diri sendiri, make sure kuku pendek..   Sakit.... ☹️"
1329480000000000000,9.57307E+17,thenamesdaeng,20/11/2020,Kuala Lumpur,"rasa diri useless. tak marah, tak benci. cuma rasa hiba kenangkan nasib. uhuks"
1329450000000000000,9.17362E+17,alweeali_96,19/11/2020,Kuala Lumpur,Okay kene marah tk cari yg beginner punya. Enggak sedar diri loh azyan
1329410000000000000,1.13185E+18,straigh31044321,19/11/2020,Kuala Lumpur,Hidup ini hanya sementara Di dunia persinggahan ini. Selagi bernafas laksanakan apa yang wajib dan Jangan sesekali Abai diri sendiri. #selfreminder #KitaJagaKita
1329380000000000000,60775840,ardnie,19/11/2020,Kuala Lumpur,Kene marah terus mogok lapar sehari lepastu menyorok bawah almari 😤Nak kene pujuk baru dia keluar tunjuk diri 😤😤
1329370000000000000,946811432,izzatiness,19/11/2020,Kuala Lumpur,@mistadanz Bukankah yg beriman jugak turut diuji keimanan mereka ? Sebab tu kes bunuh diri bnyak sbb takde sokongan moral .
1329200000000000000,548482700,uncleezin,19/11/2020,Kuala Lumpur,"""Pada hari ini, tiap-tiap diri dibalas dengan apa yang telah diusahakannya; tidak ada hukuman yang tidak adil pada hari ini. Sesungguhnya Allah amat cepat hitungan hisabNya.  Surah Ghafir, Ayat 17  #TadabburAyatAlQuran #COVID19  #MalaysiaSejahtera"
1329170000000000000,60775840,ardnie,19/11/2020,Kuala Lumpur,orang bunuh diri selamatkan ambulans #iykyk
1329120000000000000,460943147,kakmeeen,19/11/2020,Kuala Lumpur,@imtsarasophia betul kan.. kadang tak guna sedih perkara yg tak penting.. better sibuk kan diri bru la masalah hilang.. keep it up sis❤️
1328890000000000000,7.68447E+17,azyanleena96,18/11/2020,Kuala Lumpur,"Sebab marah diri sendiri silap print cheque aku order roti planta, roti bakar teh tarik untuk breakfast."
1328860000000000000,150673314,azian_khan,18/11/2020,Kuala Lumpur,"Jangan sekadar memilih yang murah sahaja, .  Penting juga memilih yang mampu milik untuk diri dan keluarga. .  Jangan lama sangat survey pelan dan Quotation, kita makin tua, nilai pun makin meningkat 🤭  #hibahtakaful #MedicalCard #mampumilik #kitajagakita  https://t.co/Ufoq0NLSuq"
